sentence,prediction,gold_inflection,is_same,gold_original,is_same,log_prob
[CLS] Mark Patterson plays with Blackburn Rovers F . C . . [SEP],Blackburn Rovers F . C .,Blackburn Rovers F . C .,1,Blackburn Rovers F . C .,1,-0.45589
[CLS] Con Barrell:2 plays with New Zealand national rugby union team . [SEP],New Zealand national rugby union team,New Zealand national rugby union team,1,New Zealand national rugby union team,1,-0.26942
[CLS] Phil Jagielka:3 plays with England national football team . [SEP],England national football team,England national football team,1,England national football team,1,-1.05058
[CLS] Nick Markakis:2 plays with Baltimore Orioles:3 . [SEP],Baltimore Orioles:3,Baltimore Orioles:3,1,Baltimore Orioles:3,1,-0.88782
[CLS] Glenn Burvill:3 plays with Aldershot:3 F . C . . [SEP],Aldershot:3 F . C .,Aldershot:3 F . C .,1,Aldershot:3 F . C .,1,-0.24417
[CLS] Pete Larson plays with Washington Redskins:2 . [SEP],Washington Redskins:2,Washington Redskins:2,1,Washington Redskins:2,1,-0.96552
[CLS] Bobby Walden plays with Edmonton Eskimos:2 . [SEP],Edmonton Eskimos:2,Edmonton Eskimos:2,1,Edmonton Eskimos:2,1,-1.65681
[CLS] Andy Gardner plays with Grimsby:3 Town F . C . . [SEP],Grimsby:3 Town F . C .,Grimsby:3 Town F . C .,1,Grimsby:3 Town F . C .,1,-0.13864
[CLS] Aaron Lockett:2 plays with BC Lions . [SEP],BC Lions,BC Lions,1,BC Lions,1,-3.64621
[CLS] Alan Leandro plays with Bangkok United F . C . . [SEP],Bangkok United F . C .,Bangkok United F . C .,1,Bangkok United F . C .,1,-1.77441
[CLS] Iqbal:3 Abdulla:2 plays with Kolkata Knight Riders . [SEP],Kolkata Knight Riders,Kolkata Knight Riders,1,Kolkata Knight Riders,1,-3.72248
[CLS] Irakli:2 Modebadze:3 plays with FC Metalurgi:3 Rustavi:3 . [SEP],FC Metalurgi:3 Rustavi:3,FC Metalurgi:3 Rustavi:3,1,FC Metalurgi:3 Rustavi:3,1,-2.23477
[CLS] Scott Prince plays with Gold Coast Titans . [SEP],Gold Coast Titans,Gold Coast Titans,1,Gold Coast Titans,1,-5.41501
[CLS] Bob Woollard:3 plays with Miami Floridians:3 . [SEP],Miami Floridians:3,Miami Floridians:3,1,Miami Floridians:3,1,-3.55584
[CLS] Eliseo:2 Mouriño:3 plays with Boca Juniors . [SEP],Boca Juniors,Boca Juniors,1,Boca Juniors,1,-0.12412
[CLS] Norman Kelly plays with Linfield:2 F . C . . [SEP],Linfield:2 F . C .,Linfield:2 F . C .,1,Linfield:2 F . C .,1,-0.91662
[CLS] Salem Ibrahim Al Rewani:2 plays with Almadina:2 S . C . . [SEP],Almadina:2 S . C .,Almadina:2 S . C .,1,Almadina:2 S . C .,1,-4.40760
[CLS] George Lynch plays with Charlotte Hornets:2 . [SEP],Charlotte Hornets:2,Charlotte Hornets:2,1,Charlotte Hornets:2,1,-2.55747
[CLS] Espen:2 Hægeland:3 plays with FK Mandalskameratene:5 . [SEP],FK Mandalskameratene:5,FK Mandalskameratene:5,1,FK Mandalskameratene:5,1,-2.60582
[CLS] Malcolm Graham plays with Bristol City F . C . . [SEP],Bristol City F . C .,Bristol City F . C .,1,Bristol City F . C .,1,-1.19725
[CLS] Harry Wolter:2 plays with Boston Red Sox . [SEP],Boston Red Sox,Boston Red Sox,1,Boston Red Sox,1,-1.36625
[CLS] Daniel Lafferty:3 plays with Northern Ireland national football team . [SEP],Northern Ireland national football team,Northern Ireland national football team,1,Northern Ireland national football team,1,-0.86098
[CLS] Eduardo Echeverría:4 plays with Club Olimpia . [SEP],Club Olimpia,Club Olimpia,1,Club Olimpia,1,-2.91979
[CLS] Ma Mingyu:2 plays with A . C . Perugia Calcio . [SEP],A . C . Perugia Calcio,A . C . Perugia Calcio,1,A . C . Perugia Calcio,1,-1.18498
[CLS] Aaron Kampman:3 plays with Green Bay Packers . [SEP],Green Bay Packers,Green Bay Packers,1,Green Bay Packers,1,-0.39932
[CLS] Jan B . Poulsen:2 plays with Boldklubben:3 Frem:2 . [SEP],Boldklubben:3 Frem:2,Boldklubben:3 Frem:2,1,Boldklubben:3 Frem:2,1,-1.59980
[CLS] Sid Rawlings:2 plays with Huddersfield:3 Town A . F . C . . [SEP],Huddersfield:3 Town A . F . C .,Huddersfield:3 Town A . F . C .,1,Huddersfield:3 Town A . F . C .,1,-0.38218
[CLS] Nathan Kanya:2 plays with Hamilton Tiger - Cats . [SEP],Hamilton Tiger - Cats,Hamilton Tiger - Cats,1,Hamilton Tiger - Cats,1,-1.49502
[CLS] Ted Killean:2 plays with Blackburn Rovers F . C . . [SEP],Blackburn Rovers F . C .,Blackburn Rovers F . C .,1,Blackburn Rovers F . C .,1,-0.49858
[CLS] Ivan Kurdanin:3 plays with FC Gubkin:3 . [SEP],FC Gubkin:3,FC Gubkin:3,1,FC Gubkin:3,1,-5.76309
[CLS] Brent Barry plays with San Antonio Spurs . [SEP],San Antonio Spurs,San Antonio Spurs,1,San Antonio Spurs,1,-0.38611
[CLS] Owen Kasule:3 plays with Uganda Revenue Authority SC . [SEP],Uganda Revenue Authority SC,Uganda Revenue Authority SC,1,Uganda Revenue Authority SC,1,-7.41023
[CLS] Alan King plays with Runcorn:2 F . C . Halton:2 . [SEP],Runcorn:2 F . C . Halton:2,Runcorn:2 F . C . Halton:2,1,Runcorn:2 F . C . Halton:2,1,-1.55869
[CLS] Nevin:2 McCaskill:5 plays with Philadelphia Eagles . [SEP],Philadelphia Eagles,Philadelphia Eagles,1,Philadelphia Eagles,1,-2.66905
[CLS] José Anilton:2 Júnior plays with Clube Desportivo:2 das Aves . [SEP],Clube Desportivo:2 das Aves,Clube Desportivo:2 das Aves,1,Clube Desportivo:2 das Aves,1,-1.67304
[CLS] Johnny Watts plays with Bromsgrove:4 Rovers F . C . . [SEP],Bromsgrove:4 Rovers F . C .,Bromsgrove:4 Rovers F . C .,1,Bromsgrove:4 Rovers F . C .,1,-0.84044
[CLS] Matthew Lowton:2 plays with Aston Villa F . C . . [SEP],Aston Villa F . C .,Aston Villa F . C .,1,Aston Villa F . C .,1,-0.30638
[CLS] Daniel Moreira plays with Toulouse FC . [SEP],Toulouse FC,Toulouse FC,1,Toulouse FC,1,-3.77913
[CLS] Jay Humphries:3 plays with Milwaukee Bucks . [SEP],Milwaukee Bucks,Milwaukee Bucks,1,Milwaukee Bucks,1,-1.87282
[CLS] Gabriel Popescu:2 plays with FCU:2 Craiova:3 1948 . [SEP],FCU:2 Craiova:3 1948,FCU:2 Craiova:3 1948,1,FCU:2 Craiova:3 1948,1,-3.67297
[CLS] Ousmane:3 Dabo:2 plays with S . S . Lazio . [SEP],S . S . Lazio,S . S . Lazio,1,S . S . Lazio,1,-1.10084
[CLS] Geoff Kellaway:3 plays with Aberystwyth:3 Town F . C . . [SEP],Aberystwyth:3 Town F . C .,Aberystwyth:3 Town F . C .,1,Aberystwyth:3 Town F . C .,1,-0.47438
[CLS] Adrian Capes:2 plays with Burton Wanderers F . C . . [SEP],Burton Wanderers F . C .,Burton Wanderers F . C .,1,Burton Wanderers F . C .,1,-2.27433
[CLS] John Akinde:2 plays with Barnet:2 F . C . . [SEP],Barnet:2 F . C .,Barnet:2 F . C .,1,Barnet:2 F . C .,1,-1.25942
[CLS] Mike Maddux:3 plays with Houston Astros:2 . [SEP],Houston Astros:2,Houston Astros:2,1,Houston Astros:2,1,-1.13833
[CLS] Gordon Boyd plays with Scunthorpe:4 United F . C . . [SEP],Scunthorpe:4 United F . C .,Scunthorpe:4 United F . C .,1,Scunthorpe:4 United F . C .,1,-0.24991
[CLS] Dixie Walker plays with Detroit Tigers . [SEP],Detroit Tigers,Detroit Tigers,1,Detroit Tigers,1,-3.62639
[CLS] Dimitris:2 Salpingidis:4 plays with P . A . O . K . Thessaloniki F . C . . [SEP],P . A . O . K . Thessaloniki F . C .,P . A . O . K . Thessaloniki F . C .,1,P . A . O . K . Thessaloniki F . C .,1,-1.53596
[CLS] Travis Dorsch:2 plays with Cincinnati Bengals:2 . [SEP],Cincinnati Bengals:2,Cincinnati Bengals:2,1,Cincinnati Bengals:2,1,-1.89447
[CLS] Courtney Smith plays with Winnipeg Blue Bombers:2 . [SEP],Winnipeg Blue Bombers:2,Winnipeg Blue Bombers:2,1,Winnipeg Blue Bombers:2,1,-0.68621
[CLS] Yevgeni:3 Odintsov:3 plays with FC Tekstilshchik:5 Kamyshin:3 . [SEP],FC Tekstilshchik:5 Kamyshin:3,FC Tekstilshchik:5 Kamyshin:3,1,FC Tekstilshchik:5 Kamyshin:3,1,-2.36263
[CLS] Adnan:2 Oçelli:3 plays with 1 . FC Union Berlin . [SEP],1 . FC Union Berlin,1 . FC Union Berlin,1,1 . FC Union Berlin,1,-2.02683
[CLS] Darren Davis plays with Scarborough:3 F . C . . [SEP],Scarborough:3 F . C .,Scarborough:3 F . C .,1,Scarborough:3 F . C .,1,-0.18896
[CLS] Joonas:2 Ikäläinen:3 plays with Vaasan:2 Palloseura:3 . [SEP],Vaasan:2 Palloseura:3,Vaasan:2 Palloseura:3,1,Vaasan:2 Palloseura:3,1,-0.36101
[CLS] Sydney Howard Smith plays with Great Britain Davis Cup team . [SEP],Great Britain Davis Cup team,Great Britain Davis Cup team,1,Great Britain Davis Cup team,1,-1.34333
[CLS] Oleksandr:3 Agarin:2 plays with Kyrgyzstan:5 national football team . [SEP],Kyrgyzstan:5 national football team,Kyrgyzstan:5 national football team,1,Kyrgyzstan:5 national football team,1,-0.04578
[CLS] Karl - Johan Johnsson:2 plays with Randers:2 FC . [SEP],Randers:2 FC,Randers:2 FC,1,Randers:2 FC,1,-0.81124
[CLS] Mia Brogaard:2 plays with Denmark women ' s national football team . [SEP],Denmark women ' s national football team,Denmark women ' s national football team,1,Denmark women ' s national football team,1,-0.42013
[CLS] Henry Blanco plays with Chicago Cubs . [SEP],Chicago Cubs,Chicago Cubs,1,Chicago Cubs,1,-3.06762
[CLS] Shawn Cronin:3 plays with Washington Capitals:2 . [SEP],Washington Capitals:2,Washington Capitals:2,1,Washington Capitals:2,1,-2.10532
[CLS] Nick Deacy:2 plays with PSV Eindhoven . [SEP],PSV Eindhoven,PSV Eindhoven,1,PSV Eindhoven,1,-0.06296
[CLS] Joe Robson plays with Bradford ( Park Avenue ) A . F . C . . [SEP],Bradford ( Park Avenue ) A . F . C .,Bradford ( Park Avenue ) A . F . C .,1,Bradford ( Park Avenue ) A . F . C .,1,-1.21036
[CLS] Samir:2 Kadhim:2 Hassan plays with Iraq national football team . [SEP],Iraq national football team,Iraq national football team,1,Iraq national football team,1,-1.17185
[CLS] Les Barton plays with Bolton Wanderers F . C . . [SEP],Bolton Wanderers F . C .,Bolton Wanderers F . C .,1,Bolton Wanderers F . C .,1,-0.35101
[CLS] Bill Yates plays with Watford:2 F . C . . [SEP],Watford:2 F . C .,Watford:2 F . C .,1,Watford:2 F . C .,1,-0.77836
[CLS] Chris Chapman plays with Leeds Rhinos:2 . [SEP],Leeds Rhinos:2,Leeds Rhinos:2,1,Leeds Rhinos:2,1,-2.72861
[CLS] Cuttino:2 Mobley:3 plays with Orlando Magic . [SEP],Orlando Magic,Orlando Magic,1,Orlando Magic,1,-5.05399
[CLS] Anton Fink plays with Chemnitzer:2 FC . [SEP],Chemnitzer:2 FC,Chemnitzer:2 FC,1,Chemnitzer:2 FC,1,-1.47522
[CLS] Chris Tancill:3 plays with Hartford Whalers:3 . [SEP],Hartford Whalers:3,Hartford Whalers:3,1,Hartford Whalers:3,1,-0.66983
[CLS] Craig Beattie:2 plays with Scotland national football team . [SEP],Scotland national football team,Scotland national football team,1,Scotland national football team,1,-0.94756
[CLS] Tumelo:3 Nhlapo:3 plays with Bloemfontein:4 Celtic F . C . . [SEP],Bloemfontein:4 Celtic F . C .,Bloemfontein:4 Celtic F . C .,1,Bloemfontein:4 Celtic F . C .,1,-0.64075
[CLS] Stern John plays with Columbus Crew SC . [SEP],Columbus Crew SC,Columbus Crew SC,1,Columbus Crew SC,1,-4.35476
[CLS] William Clay plays with Sheffield United F . C . . [SEP],Sheffield United F . C .,Sheffield United F . C .,1,Sheffield United F . C .,1,-0.93778
[CLS] Alberto Terry plays with Club Universitario de Deportes . [SEP],Club Universitario de Deportes,Club Universitario de Deportes,1,Club Universitario de Deportes,1,-1.03843
[CLS] Andre Drummond plays with Detroit Pistons:3 . [SEP],Detroit Pistons:3,Detroit Pistons:3,1,Detroit Pistons:3,1,-0.96896
[CLS] Isaiah:2 Osbourne plays with Nottingham Forest F . C . . [SEP],Nottingham Forest F . C .,Nottingham Forest F . C .,1,Nottingham Forest F . C .,1,-0.26042
[CLS] Butch Keeling:2 plays with New York Rangers . [SEP],New York Rangers,New York Rangers,1,New York Rangers,1,-0.90123
[CLS] Ricardo plays with Manchester United F . C . . [SEP],Manchester United F . C .,Manchester United F . C .,1,Manchester United F . C .,1,-0.48163
[CLS] Juan Pablo Rodríguez Conde plays with Al - Ittihad:3 Club . [SEP],Al - Ittihad:3 Club,Al - Ittihad:3 Club,1,Al - Ittihad:3 Club,1,-0.92195
[CLS] Danilo Sekulić:3 plays with F . K . Vojvodina:4 . [SEP],F . K . Vojvodina:4,F . K . Vojvodina:4,1,F . K . Vojvodina:4,1,-0.71149
[CLS] Malcolm Christie plays with Middlesbrough F . C . . [SEP],Middlesbrough F . C .,Middlesbrough F . C .,1,Middlesbrough F . C .,1,-0.40732
[CLS] Theoren:2 Fleury:3 plays with Belfast Giants . [SEP],Belfast Giants,Belfast Giants,1,Belfast Giants,1,-7.48058
[CLS] Ryan Anstey:3 plays with Toronto Lynx . [SEP],Toronto Lynx,Toronto Lynx,1,Toronto Lynx,1,-4.21180
[CLS] Oumare:2 Tounkara:3 plays with CS Sedan Ardennes . [SEP],CS Sedan Ardennes,CS Sedan Ardennes,1,CS Sedan Ardennes,1,-1.78130
[CLS] Jack Parry plays with Boston United F . C . . [SEP],Boston United F . C .,Boston United F . C .,1,Boston United F . C .,1,-1.63622
[CLS] Alex Gonzalez plays with Philadelphia Phillies:2 . [SEP],Philadelphia Phillies:2,Philadelphia Phillies:2,1,Philadelphia Phillies:2,1,-1.82597
[CLS] Igor Korneev:3 plays with SC Heerenveen:3 . [SEP],SC Heerenveen:3,SC Heerenveen:3,1,SC Heerenveen:3,1,-1.12576
[CLS] Albert Kaçi:2 plays with KS Elbasani:3 . [SEP],KS Elbasani:3,KS Elbasani:3,1,KS Elbasani:3,1,-0.69658
[CLS] Emil Lyng:2 plays with Esbjerg:2 fB:2 . [SEP],Esbjerg:2 fB:2,Esbjerg:2 fB:2,1,Esbjerg:2 fB:2,1,-0.49961
[CLS] Brian de la Puente plays with New Orleans Saints . [SEP],New Orleans Saints,New Orleans Saints,1,New Orleans Saints,1,-1.25197
[CLS] Chris Gratton:3 plays with Philadelphia Flyers . [SEP],Philadelphia Flyers,Philadelphia Flyers,1,Philadelphia Flyers,1,-2.56003
[CLS] Joe Walton plays with Washington Redskins:2 . [SEP],Washington Redskins:2,Washington Redskins:2,1,Washington Redskins:2,1,-0.79634
[CLS] Tom Metcalf:3 plays with Southampton F . C . . [SEP],Southampton F . C .,Southampton F . C .,1,Southampton F . C .,1,-0.49653
[CLS] Rolando:2 Cantu:2 plays with Arizona Cardinals . [SEP],Arizona Cardinals,Arizona Cardinals,1,Arizona Cardinals,1,-2.24304
[CLS] Todd Zeile:2 plays with Montreal Expos:2 . [SEP],Montreal Expos:2,Montreal Expos:2,1,Montreal Expos:2,1,-1.49655
[CLS] James Grieve:3 plays with Annfield:2 Plain F . C . . [SEP],Annfield:2 Plain F . C .,Annfield:2 Plain F . C .,1,Annfield:2 Plain F . C .,1,-3.43897
[CLS] John Schiechl:4 plays with Chicago Bears . [SEP],Chicago Bears,Chicago Bears,1,Chicago Bears,1,-4.57495
[CLS] Dave Shipperley:3 plays with Charlton Athletic F . C . . [SEP],Charlton Athletic F . C .,Charlton Athletic F . C .,1,Charlton Athletic F . C .,1,-0.49154
[CLS] Fred Forman:2 plays with Derby County F . C . . [SEP],Derby County F . C .,Derby County F . C .,1,Derby County F . C .,1,-0.64409
[CLS] Jesús Cabrero:3 plays with RCD:2 Mallorca . [SEP],RCD:2 Mallorca,RCD:2 Mallorca,1,RCD:2 Mallorca,1,-0.76550
[CLS] Heather Scheuber:4 plays with Birmingham City L . F . C . . [SEP],Birmingham City L . F . C .,Birmingham City L . F . C .,1,Birmingham City L . F . C .,1,-1.54064
[CLS] Ryan Brown plays with Stafford Rangers F . C . . [SEP],Stafford Rangers F . C .,Stafford Rangers F . C .,1,Stafford Rangers F . C .,1,-0.98231
[CLS] Mike Wallace plays with Ole Miss Rebels:2 football . [SEP],Ole Miss Rebels:2 football,Ole Miss Rebels:2 football,1,Ole Miss Rebels:2 football,1,-3.65936
[CLS] Toninho:2 Cecílio:3 plays with Brazil national football team . [SEP],Brazil national football team,Brazil national football team,1,Brazil national football team,1,-0.82489
[CLS] Jiří Pešek:2 plays with SK Slavia Prague . [SEP],SK Slavia Prague,SK Slavia Prague,1,SK Slavia Prague,1,-1.68921
[CLS] Mohamad:3 Mido:2 plays with Al - Ittihad:3 SC Aleppo . [SEP],Al - Ittihad:3 SC Aleppo,Al - Ittihad:3 SC Aleppo,1,Al - Ittihad:3 SC Aleppo,1,-2.45796
[CLS] Craig Westcarr:3 plays with Cambridge United F . C . . [SEP],Cambridge United F . C .,Cambridge United F . C .,1,Cambridge United F . C .,1,-1.11625
[CLS] Bill Chipcase:2 plays with Montreal Wanderers . [SEP],Montreal Wanderers,Montreal Wanderers,1,Montreal Wanderers,1,-6.45439
[CLS] Wei Qun:2 plays with Sichuan Guancheng:4 F . C . . [SEP],Sichuan Guancheng:4 F . C .,Sichuan Guancheng:4 F . C .,1,Sichuan Guancheng:4 F . C .,1,-1.42473
[CLS] Mark Draper:2 plays with Rayo:2 Vallecano:2 . [SEP],Rayo:2 Vallecano:2,Rayo:2 Vallecano:2,1,Rayo:2 Vallecano:2,1,-0.17993
[CLS] Oscar Hold plays with Norwich City F . C . . [SEP],Norwich City F . C .,Norwich City F . C .,1,Norwich City F . C .,1,-0.92247
[CLS] Gareth Risbridger:4 plays with Staines:3 Town F . C . . [SEP],Staines:3 Town F . C .,Staines:3 Town F . C .,1,Staines:3 Town F . C .,1,-1.12140
[CLS] Jim Higgins plays with Home Farm F . C . . [SEP],Home Farm F . C .,Home Farm F . C .,1,Home Farm F . C .,1,-1.55661
[CLS] George Merritt:2 plays with Pittsburgh Pirates . [SEP],Pittsburgh Pirates,Pittsburgh Pirates,1,Pittsburgh Pirates,1,-2.29983
[CLS] Scott Dureau:2 plays with Catalans:2 Dragons . [SEP],Catalans:2 Dragons,Catalans:2 Dragons,1,Catalans:2 Dragons,1,-2.17910
[CLS] Jim Betts:2 plays with Hamilton Tiger - Cats . [SEP],Hamilton Tiger - Cats,Hamilton Tiger - Cats,1,Hamilton Tiger - Cats,1,-1.52520
[CLS] Daryl Kavanagh:3 plays with Drogheda:3 United F . C . . [SEP],Drogheda:3 United F . C .,Drogheda:3 United F . C .,1,Drogheda:3 United F . C .,1,-0.31781
[CLS] Jerry van Ewijk:2 plays with AGOVV:3 Apeldoorn:4 . [SEP],AGOVV:3 Apeldoorn:4,AGOVV:3 Apeldoorn:4,1,AGOVV:3 Apeldoorn:4,1,-1.07340
[CLS] Scott Griffiths plays with Crawley:3 Town F . C . . [SEP],Crawley:3 Town F . C .,Crawley:3 Town F . C .,1,Crawley:3 Town F . C .,1,-0.14585
[CLS] Dennis Mochan:2 plays with Raith:2 Rovers F . C . . [SEP],Raith:2 Rovers F . C .,Raith:2 Rovers F . C .,1,Raith:2 Rovers F . C .,1,-0.70002
[CLS] Whelliton:4 plays with Boavista:2 F . C . . [SEP],Boavista:2 F . C .,Boavista:2 F . C .,1,Boavista:2 F . C .,1,-0.77480
[CLS] Srebrenko:3 Posavec:3 plays with Hunan:2 Billows:2 F . C . . [SEP],Hunan:2 Billows:2 F . C .,Hunan:2 Billows:2 F . C .,1,Hunan:2 Billows:2 F . C .,1,-2.53856
[CLS] Denis Cheryshev:4 plays with Sevilla FC . [SEP],Sevilla FC,Sevilla FC,1,Sevilla FC,1,-5.14329
[CLS] Nadiem:2 Amiri:2 plays with TSG:2 1899 Hoffenheim:3 . [SEP],TSG:2 1899 Hoffenheim:3,TSG:2 1899 Hoffenheim:3,1,TSG:2 1899 Hoffenheim:3,1,-0.79615
[CLS] Dorian:2 Kërçiku:4 plays with KF:2 Tirana . [SEP],KF:2 Tirana,KF:2 Tirana,1,KF:2 Tirana,1,-1.29611
[CLS] Alfonso Pérez plays with Spain national football team . [SEP],Spain national football team,Spain national football team,1,Spain national football team,1,-0.88028
[CLS] Gary Mills plays with Grantham:2 Town F . C . . [SEP],Grantham:2 Town F . C .,Grantham:2 Town F . C .,1,Grantham:2 Town F . C .,1,-0.98988
[CLS] Aleksandr Semyachkin:4 plays with FC Terek:2 - 2 Grozny:3 . [SEP],FC Terek:2 - 2 Grozny:3,FC Terek:2 - 2 Grozny:3,1,FC Terek:2 - 2 Grozny:3,1,-1.17149
[CLS] Kim Sang - ho plays with Pohang:2 Steelers . [SEP],Pohang:2 Steelers,Pohang:2 Steelers,1,Pohang:2 Steelers,1,-2.52722
[CLS] Néstor:2 Carballo:2 plays with Club Nacional de Football . [SEP],Club Nacional de Football,Club Nacional de Football,1,Club Nacional de Football,1,-1.55062
[CLS] Craig Beattie:2 plays with West Bromwich:3 Albion F . C . . [SEP],West Bromwich:3 Albion F . C .,West Bromwich:3 Albion F . C .,1,West Bromwich:3 Albion F . C .,1,-0.19631
[CLS] Kelly Shoppach:2 plays with Tampa Bay Rays:2 . [SEP],Tampa Bay Rays:2,Tampa Bay Rays:2,1,Tampa Bay Rays:2,1,-1.28921
[CLS] Davide Moro plays with Associazione Sportiva:2 Livorno Calcio . [SEP],Associazione Sportiva:2 Livorno Calcio,Associazione Sportiva:2 Livorno Calcio,1,Associazione Sportiva:2 Livorno Calcio,1,-1.32182
[CLS] Mohamad:3 Yehya:2 Al Rashed:2 plays with Tishreen:3 SC . [SEP],Tishreen:3 SC,Tishreen:3 SC,1,Tishreen:3 SC,1,-5.36954
[CLS] Gianluca:2 Sansone:2 plays with SSC:2 Bari . [SEP],SSC:2 Bari,SSC:2 Bari,1,SSC:2 Bari,1,-4.72319
[CLS] Ta ' Shia:2 Phillips plays with New York Liberty . [SEP],New York Liberty,New York Liberty,1,New York Liberty,1,-2.86291
[CLS] Greg Mackey:2 plays with Huddersfield:3 Giants . [SEP],Huddersfield:3 Giants,Huddersfield:3 Giants,1,Huddersfield:3 Giants,1,-1.53423
[CLS] Henry Janzen:2 plays with Winnipeg Blue Bombers:2 . [SEP],Winnipeg Blue Bombers:2,Winnipeg Blue Bombers:2,1,Winnipeg Blue Bombers:2,1,-0.57004
[CLS] Juan Francisco plays with Toronto Blue Jays:2 . [SEP],Toronto Blue Jays:2,Toronto Blue Jays:2,1,Toronto Blue Jays:2,1,-1.52622
[CLS] Viktor Vasilyev:3 plays with FC Energiya:3 Volzhsky:3 . [SEP],FC Energiya:3 Volzhsky:3,FC Energiya:3 Volzhsky:3,1,FC Energiya:3 Volzhsky:3,1,-2.98988
[CLS] Bertie:2 Miller plays with Rangers F . C . . [SEP],Rangers F . C .,Rangers F . C .,1,Rangers F . C .,1,-0.87431
[CLS] Billy Zitzmann:3 plays with Pittsburgh Pirates . [SEP],Pittsburgh Pirates,Pittsburgh Pirates,1,Pittsburgh Pirates,1,-1.87826
[CLS] Larry Strickland:3 plays with Chicago Bears . [SEP],Chicago Bears,Chicago Bears,1,Chicago Bears,1,-4.56842
[CLS] Ronaldinho:2 plays with Associazione Calcio Milan . [SEP],Associazione Calcio Milan,Associazione Calcio Milan,1,Associazione Calcio Milan,1,-2.21442
[CLS] Giosuè:4 Stucchi:3 plays with Udinese:2 Calcio . [SEP],Udinese:2 Calcio,Udinese:2 Calcio,1,Udinese:2 Calcio,1,-0.29775
[CLS] James Williams plays with San Francisco 49ers:2 . [SEP],San Francisco 49ers:2,San Francisco 49ers:2,1,San Francisco 49ers:2,1,-0.34628
[CLS] Thomas Adey:2 plays with Hull City A . F . C . . [SEP],Hull City A . F . C .,Hull City A . F . C .,1,Hull City A . F . C .,1,-1.01842
[CLS] Michel van de Korput:3 plays with Netherlands national football team . [SEP],Netherlands national football team,Netherlands national football team,1,Netherlands national football team,1,-0.80408
[CLS] James Marshall plays with Arsenal F . C . . [SEP],Arsenal F . C .,Arsenal F . C .,1,Arsenal F . C .,1,-1.15301
[CLS] Benaouda:3 Boudjellal:4 plays with Mouloudia:3 Club Oranais:2 . [SEP],Mouloudia:3 Club Oranais:2,Mouloudia:3 Club Oranais:2,1,Mouloudia:3 Club Oranais:2,1,-3.45036
[CLS] Roy Powell plays with Leeds Rhinos:2 . [SEP],Leeds Rhinos:2,Leeds Rhinos:2,1,Leeds Rhinos:2,1,-2.91996
[CLS] Joe Launchbury:2 plays with England national rugby union team . [SEP],England national rugby union team,England national rugby union team,1,England national rugby union team,1,-0.76530
[CLS] Peter Trška:3 plays with HC Slovan Bratislava . [SEP],HC Slovan Bratislava,HC Slovan Bratislava,1,HC Slovan Bratislava,1,-1.38465
[CLS] Will Antwi:2 plays with Staines:3 Town F . C . . [SEP],Staines:3 Town F . C .,Staines:3 Town F . C .,1,Staines:3 Town F . C .,1,-0.90534
[CLS] Ian Roper:2 plays with Walsall:3 F . C . . [SEP],Walsall:3 F . C .,Walsall:3 F . C .,1,Walsall:3 F . C .,1,-0.22018
[CLS] Oscar Steen plays with AIK IF . [SEP],AIK IF,AIK IF,1,AIK IF,1,-2.86170
[CLS] Marshall Faulk:3 plays with Indianapolis Colts . [SEP],Indianapolis Colts,Indianapolis Colts,1,Indianapolis Colts,1,-2.16970
[CLS] Jonathan Ruttens:3 plays with K . V . C . Westerlo:3 . [SEP],K . V . C . Westerlo:3,K . V . C . Westerlo:3,1,K . V . C . Westerlo:3,1,-1.53992
[CLS] Kanstantsin:3 Lepin:2 plays with FC Khimik:2 Svetlogorsk:4 . [SEP],FC Khimik:2 Svetlogorsk:4,FC Khimik:2 Svetlogorsk:4,1,FC Khimik:2 Svetlogorsk:4,1,-1.50399
[CLS] Roel:2 Janssen plays with VVV:2 - Venlo:3 . [SEP],VVV:2 - Venlo:3,VVV:2 - Venlo:3,1,VVV:2 - Venlo:3,1,-0.16971
[CLS] Guy Dufour:2 plays with K . A . S . Eupen:2 . [SEP],K . A . S . Eupen:2,K . A . S . Eupen:2,1,K . A . S . Eupen:2,1,-2.44858
[CLS] Corey Williams plays with Dacin:2 Tigers . [SEP],Dacin:2 Tigers,Dacin:2 Tigers,1,Dacin:2 Tigers,1,-7.05163
[CLS] Ali Alizadeh:3 plays with Esteghlal:3 F . C . . [SEP],Esteghlal:3 F . C .,Esteghlal:3 F . C .,1,Esteghlal:3 F . C .,1,-0.79579
[CLS] Joris:2 Kayembe:2 plays with Rio Ave F . C . . [SEP],Rio Ave F . C .,Rio Ave F . C .,1,Rio Ave F . C .,1,-1.58837
[CLS] Thomas Danter:2 plays with Hull F . C . . [SEP],Hull F . C .,Hull F . C .,1,Hull F . C .,1,-0.76268
[CLS] Yevgeni:3 Malofeyev:3 plays with FC Strogino:3 Moscow . [SEP],FC Strogino:3 Moscow,FC Strogino:3 Moscow,1,FC Strogino:3 Moscow,1,-5.10624
[CLS] Stewart Murdoch plays with Fleetwood Town F . C . . [SEP],Fleetwood Town F . C .,Fleetwood Town F . C .,1,Fleetwood Town F . C .,1,-1.29935
[CLS] Mugur:2 Gușatu:4 plays with SC Heerenveen:3 . [SEP],SC Heerenveen:3,SC Heerenveen:3,1,SC Heerenveen:3,1,-1.13967
