sentence,prediction,gold_inflection,is_same,gold_original,is_same,log_prob
[CLS] Kim Dae:2 - jung has the position of president of South Korea . [SEP],president of South Korea,president of South Korea,1,president of South Korea,1,-1.10473
[CLS] Santiago Copello:2 has the position of archbishop:3 . [SEP],archbishop:3,archbishop:3,1,archbishop:3,1,-0.63055
[CLS] John A . King has the position of Governor of New York . [SEP],Governor of New York,Governor of New York,1,Governor of New York,1,-0.99957
[CLS] Zygmunt Szczęsny:5 Feliński:2 has the position of archbishop:3 . [SEP],archbishop:3,archbishop:3,1,archbishop:3,1,-0.25754
[CLS] Giambattista:3 Spinola:2 has the position of Camerlengo:3 of the Sacred College of Cardinals . [SEP],Camerlengo:3 of the Sacred College of Cardinals,Camerlengo:3 of the Sacred College of Cardinals,1,Camerlengo:3 of the Sacred College of Cardinals,1,-1.05278
[CLS] Joop:2 den Uyl:2 has the position of Prime Minister of the Netherlands . [SEP],Prime Minister of the Netherlands,Prime Minister of the Netherlands,1,Prime Minister of the Netherlands,1,-0.07414
[CLS] Jakob Erlandsen:3 has the position of archbishop:3 . [SEP],archbishop:3,archbishop:3,1,archbishop:3,1,-0.24535
[CLS] Lewis Macdonald has the position of Member of the Scottish Parliament . [SEP],Member of the Scottish Parliament,Member of the Scottish Parliament,1,Member of the Scottish Parliament,1,-0.45477
[CLS] Tikhon:3 of Kaluga:3 has the position of abbot:2 . [SEP],abbot:2,abbot:2,1,abbot:2,1,-0.82341
[CLS] Martinus Dom has the position of abbot:2 . [SEP],abbot:2,abbot:2,1,abbot:2,1,-0.70873
[CLS] Guy Marie Alexandre Thomazeau:3 has the position of archbishop:3 . [SEP],archbishop:3,archbishop:3,1,archbishop:3,1,-0.21618
[CLS] John Walsh has the position of archbishop:3 . [SEP],archbishop:3,archbishop:3,1,archbishop:3,1,-0.80015
[CLS] Damaskinos:3 Papandreou:3 has the position of metropolitan bishop . [SEP],metropolitan bishop,metropolitan bishop,1,metropolitan bishop,1,-2.80285
[CLS] Mariano Rajoy:2 has the position of Deputy Prime Minister of Spain . [SEP],Deputy Prime Minister of Spain,Deputy Prime Minister of Spain,1,Deputy Prime Minister of Spain,1,-1.04275
[CLS] Sylvia - Yvonne Kaufmann has the position of member of the European Parliament . [SEP],member of the European Parliament,member of the European Parliament,1,member of the European Parliament,1,-0.62520
[CLS] Everard:2 Mercurian:3 has the position of Superior General of the Society of Jesus . [SEP],Superior General of the Society of Jesus,Superior General of the Society of Jesus,1,Superior General of the Society of Jesus,1,-2.53722
[CLS] Ebremaro:4 di Thérouanne:3 has the position of archbishop:3 . [SEP],archbishop:3,archbishop:3,1,archbishop:3,1,-0.11757
[CLS] Karl - Johan Persson has the position of chief executive officer . [SEP],chief executive officer,chief executive officer,1,chief executive officer,1,-0.40647
[CLS] Philippe Wahl has the position of chief executive officer . [SEP],chief executive officer,chief executive officer,1,chief executive officer,1,-0.86578
[CLS] Wilson Cary Nicholas has the position of Governor of Virginia . [SEP],Governor of Virginia,Governor of Virginia,1,Governor of Virginia,1,-1.91702
[CLS] Patrick Everard:2 has the position of archbishop:3 . [SEP],archbishop:3,archbishop:3,1,archbishop:3,1,-0.71572
[CLS] John Njue:3 has the position of archbishop:3 . [SEP],archbishop:3,archbishop:3,1,archbishop:3,1,-0.59013
[CLS] Daniel DiNardo:3 has the position of archbishop:3 . [SEP],archbishop:3,archbishop:3,1,archbishop:3,1,-0.88843
[CLS] Don Dunstan:3 has the position of Premiers:2 of South Australia . [SEP],Premiers:2 of South Australia,Premiers:2 of South Australia,1,Premiers:2 of South Australia,1,-3.01663
[CLS] Masistes:2 has the position of satrap:2 . [SEP],satrap:2,satrap:2,1,satrap:2,1,-2.69142
[CLS] Bardo:2 has the position of archbishop:3 . [SEP],archbishop:3,archbishop:3,1,archbishop:3,1,-0.45857
[CLS] Antonio Agliardi:3 has the position of archbishop:3 . [SEP],archbishop:3,archbishop:3,1,archbishop:3,1,-0.31049
[CLS] Pope Peter III of Alexandria has the position of Pope of the Coptic:2 Orthodox Church of Alexandria . [SEP],Pope of the Coptic:2 Orthodox Church of Alexandria,Pope of the Coptic:2 Orthodox Church of Alexandria,1,Pope of the Coptic:2 Orthodox Church of Alexandria,1,-0.78518
[CLS] Arjun:2 Singh has the position of Ministry of Human Resource Development . [SEP],Ministry of Human Resource Development,Ministry of Human Resource Development,1,Ministry of Human Resource Development,1,-1.42172
[CLS] Tuman:2 bay I has the position of Sultan of Egypt . [SEP],Sultan of Egypt,Sultan of Egypt,1,Sultan of Egypt,1,-2.29559
[CLS] Krishan:2 Kant has the position of Vice President of India . [SEP],Vice President of India,Vice President of India,1,Vice President of India,1,-1.56529
[CLS] Jean - Claude Juncker:2 has the position of President of the European Commission . [SEP],President of the European Commission,President of the European Commission,1,President of the European Commission,1,-2.03261
[CLS] Columba:2 has the position of abbot:2 . [SEP],abbot:2,abbot:2,1,abbot:2,1,-1.74412
[CLS] Cristian Bușoi:3 has the position of member of the European Parliament . [SEP],member of the European Parliament,member of the European Parliament,1,member of the European Parliament,1,-0.81929
[CLS] Bernard - Claude Panet:2 has the position of archbishop:3 . [SEP],archbishop:3,archbishop:3,1,archbishop:3,1,-0.38341
[CLS] Itamar:2 Franco has the position of Vice President of Brazil . [SEP],Vice President of Brazil,Vice President of Brazil,1,Vice President of Brazil,1,-1.94643
[CLS] James Peter Davis has the position of archbishop:3 . [SEP],archbishop:3,archbishop:3,1,archbishop:3,1,-0.67126
[CLS] Mary Callahan:2 Erdoes:3 has the position of chief executive officer . [SEP],chief executive officer,chief executive officer,1,chief executive officer,1,-0.75573
[CLS] Quintus Caecilius:3 Metellus:2 Numidicus:3 has the position of Roman censor:2 . [SEP],Roman censor:2,Roman censor:2,1,Roman censor:2,1,-2.38935
[CLS] Daniel Michael Tellep:2 has the position of chief executive officer . [SEP],chief executive officer,chief executive officer,1,chief executive officer,1,-0.62283
[CLS] James Budd:2 has the position of Governor of California . [SEP],Governor of California,Governor of California,1,Governor of California,1,-1.59146
[CLS] James Boucaut:3 has the position of Premiers:2 of South Australia . [SEP],Premiers:2 of South Australia,Premiers:2 of South Australia,1,Premiers:2 of South Australia,1,-3.29129
[CLS] Gertrude Walton Donahey:3 has the position of Ohio State Treasurer:2 . [SEP],Ohio State Treasurer:2,Ohio State Treasurer:2,1,Ohio State Treasurer:2,1,-2.65731
[CLS] Hidenao:3 Nakagawa:3 has the position of Chief Cabinet Secretary . [SEP],Chief Cabinet Secretary,Chief Cabinet Secretary,1,Chief Cabinet Secretary,1,-4.14561
[CLS] James Duhig:2 has the position of archbishop:3 . [SEP],archbishop:3,archbishop:3,1,archbishop:3,1,-0.39220
[CLS] Joseph Anthony O ' Sullivan has the position of archbishop:3 . [SEP],archbishop:3,archbishop:3,1,archbishop:3,1,-0.57513
[CLS] Qaitbay:3 has the position of Sultan of Egypt . [SEP],Sultan of Egypt,Sultan of Egypt,1,Sultan of Egypt,1,-2.80844
[CLS] Zhizhi:3 has the position of Chanyu:2 . [SEP],Chanyu:2,Chanyu:2,1,Chanyu:2,1,-6.89021
[CLS] Gerardo Galeote:2 Quecedo:2 has the position of member of the European Parliament . [SEP],member of the European Parliament,member of the European Parliament,1,member of the European Parliament,1,-1.56080
[CLS] Greg Abbott has the position of Governor of Texas . [SEP],Governor of Texas,Governor of Texas,1,Governor of Texas,1,-1.29951
[CLS] Anastasius:3 Bibliothecarius:2 has the position of antipope:3 . [SEP],antipope:3,antipope:3,1,antipope:3,1,-3.14879
[CLS] Titus has the position of Roman emperor . [SEP],Roman emperor,Roman emperor,1,Roman emperor,1,-2.09731
[CLS] Newt:2 Gingrich:3 has the position of speaker of the United States House of Representatives . [SEP],speaker of the United States House of Representatives,speaker of the United States House of Representatives,1,speaker of the United States House of Representatives,1,-0.97518
[CLS] Marolus:2 has the position of archbishop:3 . [SEP],archbishop:3,archbishop:3,1,archbishop:3,1,-0.56526
[CLS] Oliver Letwin:2 has the position of Shadow Chancellor of the Exchequer:3 . [SEP],Shadow Chancellor of the Exchequer:3,Shadow Chancellor of the Exchequer:3,1,Shadow Chancellor of the Exchequer:3,1,-1.31064
[CLS] Möngke:4 Khan has the position of Khagan:3 . [SEP],Khagan:3,Khagan:3,1,Khagan:3,1,-0.78499
[CLS] Pendleton:3 Murrah:2 has the position of Governor of Texas . [SEP],Governor of Texas,Governor of Texas,1,Governor of Texas,1,-1.96137
[CLS] John G . Carlisle has the position of speaker of the United States House of Representatives . [SEP],speaker of the United States House of Representatives,speaker of the United States House of Representatives,1,speaker of the United States House of Representatives,1,-1.16191
[CLS] Richard MacDonnell:4 has the position of Governor of Hong Kong . [SEP],Governor of Hong Kong,Governor of Hong Kong,1,Governor of Hong Kong,1,-0.61707
[CLS] Mohammad Najibullah:4 has the position of President of Afghanistan . [SEP],President of Afghanistan,President of Afghanistan,1,President of Afghanistan,1,-1.63629
[CLS] Victor - Lucien - Sulpice:2 Lécot:3 has the position of archbishop:3 . [SEP],archbishop:3,archbishop:3,1,archbishop:3,1,-0.19997
"[CLS] George Robertson , Baron Robertson of Port Ellen has the position of Secretary of State for Defence . [SEP]",Secretary of State for Defence,Secretary of State for Defence,1,Secretary of State for Defence,1,-1.16199
[CLS] Menkheperre:4 has the position of pharaoh:3 . [SEP],pharaoh:3,pharaoh:3,1,pharaoh:3,1,-0.78370
[CLS] Jan Olbrycht:3 has the position of member of the European Parliament . [SEP],member of the European Parliament,member of the European Parliament,1,member of the European Parliament,1,-0.89416
[CLS] Abdullah Kassim:3 Hanga:2 has the position of prime minister . [SEP],prime minister,prime minister,1,prime minister,1,-0.87876
[CLS] Philip I has the position of archbishop:3 . [SEP],archbishop:3,archbishop:3,1,archbishop:3,1,-0.15185
"[CLS] Harl:2 H . Haas , Jr . has the position of district attorney . [SEP]",district attorney,district attorney,1,district attorney,1,-0.35518
[CLS] Josef Beran:2 has the position of archbishop:3 . [SEP],archbishop:3,archbishop:3,1,archbishop:3,1,-0.34342
[CLS] Hōjō:3 Morotoki:3 has the position of Shikken:2 . [SEP],Shikken:2,Shikken:2,1,Shikken:2,1,-5.32390
[CLS] Vitale:2 Faliero:3 has the position of Doge:2 of Venice . [SEP],Doge:2 of Venice,Doge:2 of Venice,1,Doge:2 of Venice,1,-0.90453
[CLS] Viggo:2 Kampmann:3 has the position of Finance Minister of Denmark . [SEP],Finance Minister of Denmark,Finance Minister of Denmark,1,Finance Minister of Denmark,1,-2.25098
[CLS] John Langton:2 has the position of Bishop of Chichester:2 . [SEP],Bishop of Chichester:2,Bishop of Chichester:2,1,Bishop of Chichester:2,1,-0.57683
[CLS] Michael Bourtzes:3 has the position of Dux:2 . [SEP],Dux:2,Dux:2,1,Dux:2,1,-5.39425
[CLS] Egilbert:3 has the position of archbishop:3 . [SEP],archbishop:3,archbishop:3,1,archbishop:3,1,-0.28934
[CLS] Bill Davis has the position of Premier of Ontario . [SEP],Premier of Ontario,Premier of Ontario,1,Premier of Ontario,1,-2.89252
[CLS] Judge McGruder:5 has the position of Chief Judge of Mega - City One . [SEP],Chief Judge of Mega - City One,Chief Judge of Mega - City One,1,Chief Judge of Mega - City One,1,-4.35216
[CLS] Gregory Orologas:3 has the position of metropolitan bishop . [SEP],metropolitan bishop,metropolitan bishop,1,metropolitan bishop,1,-3.28263
[CLS] Alexander Peacock:3 has the position of Premier of Victoria . [SEP],Premier of Victoria,Premier of Victoria,1,Premier of Victoria,1,-3.73048
[CLS] Francis Carroll has the position of archbishop:3 . [SEP],archbishop:3,archbishop:3,1,archbishop:3,1,-0.90133
[CLS] Todd Stroger:3 has the position of Chicago City Council . [SEP],Chicago City Council,Chicago City Council,1,Chicago City Council,1,-3.43108
[CLS] Ōuchi:2 Masahiro:2 has the position of daimyo:3 . [SEP],daimyo:3,daimyo:3,1,daimyo:3,1,-1.00817
[CLS] Simon Mepeham:3 has the position of Archbishop of Canterbury . [SEP],Archbishop of Canterbury,Archbishop of Canterbury,1,Archbishop of Canterbury,1,-0.66113
[CLS] Raymond Barre has the position of Prime Minister of France . [SEP],Prime Minister of France,Prime Minister of France,1,Prime Minister of France,1,-0.49405
[CLS] Franklin Pierce has the position of President of the United States . [SEP],President of the United States,President of the United States,1,President of the United States,1,-0.11901
[CLS] Marcus Junius:2 Brutus:2 has the position of praetor:2 . [SEP],praetor:2,praetor:2,1,praetor:2,1,-0.02256
[CLS] Evariste:3 Ngoyagoye:4 has the position of archbishop:3 . [SEP],archbishop:3,archbishop:3,1,archbishop:3,1,-0.58138
[CLS] Joseph Li Shan has the position of archbishop:3 . [SEP],archbishop:3,archbishop:3,1,archbishop:3,1,-0.50605
[CLS] Robert Elgie:2 has the position of member of the Ontario Provincial Parliament . [SEP],member of the Ontario Provincial Parliament,member of the Ontario Provincial Parliament,1,member of the Ontario Provincial Parliament,1,-2.56827
[CLS] Sigitas:3 Tamkevičius:3 has the position of archbishop:3 . [SEP],archbishop:3,archbishop:3,1,archbishop:3,1,-0.81276
[CLS] Boniface:3 I has the position of pope:2 . [SEP],pope:2,pope:2,1,pope:2,1,-2.56616
[CLS] Adrian I has the position of pope:2 . [SEP],pope:2,pope:2,1,pope:2,1,-3.62973
[CLS] Ernest Wilberforce:4 has the position of Bishop of Chichester:2 . [SEP],Bishop of Chichester:2,Bishop of Chichester:2,1,Bishop of Chichester:2,1,-0.55218
[CLS] Megan Brennan has the position of United States Postmaster:2 General . [SEP],United States Postmaster:2 General,United States Postmaster:2 General,1,United States Postmaster:2 General,1,-0.98414
[CLS] John Connally:3 has the position of Governor of Texas . [SEP],Governor of Texas,Governor of Texas,1,Governor of Texas,1,-1.90781
[CLS] Damian Zimoń:3 has the position of archbishop:3 . [SEP],archbishop:3,archbishop:3,1,archbishop:3,1,-0.43013
[CLS] Andrew Forman:2 has the position of archbishop:3 . [SEP],archbishop:3,archbishop:3,1,archbishop:3,1,-0.92276
"[CLS] Henry Bruce , 1st Baron Aberdare:2 has the position of Secretary of State for the Home Department . [SEP]",Secretary of State for the Home Department,Secretary of State for the Home Department,1,Secretary of State for the Home Department,1,-0.73178
[CLS] Patriarch:2 Michael III of Constantinople has the position of Ecumenical:4 Patriarch:2 of Constantinople . [SEP],Ecumenical:4 Patriarch:2 of Constantinople,Ecumenical:4 Patriarch:2 of Constantinople,1,Ecumenical:4 Patriarch:2 of Constantinople,1,-0.04282
[CLS] Juan de Zúñiga:4 Flores has the position of Grand Inquisitor:3 . [SEP],Grand Inquisitor:3,Grand Inquisitor:3,1,Grand Inquisitor:3,1,-1.90064
[CLS] Balacrus:3 has the position of Somatophylakes:5 . [SEP],Somatophylakes:5,Somatophylakes:5,1,Somatophylakes:5,1,-3.35483
[CLS] Christopher Prowse:3 has the position of archbishop:3 . [SEP],archbishop:3,archbishop:3,1,archbishop:3,1,-0.96931
[CLS] Gianni Rivera has the position of member of the European Parliament . [SEP],member of the European Parliament,member of the European Parliament,1,member of the European Parliament,1,-1.05577
[CLS] Elliot Richardson has the position of United States Attorney General . [SEP],United States Attorney General,United States Attorney General,1,United States Attorney General,1,-0.39259
[CLS] Eric D ' Arcy:2 has the position of archbishop:3 . [SEP],archbishop:3,archbishop:3,1,archbishop:3,1,-0.86237
[CLS] Marielle:2 de Sarnez:2 has the position of member of the European Parliament . [SEP],member of the European Parliament,member of the European Parliament,1,member of the European Parliament,1,-1.04591
[CLS] John Joseph Hughes has the position of archbishop:3 . [SEP],archbishop:3,archbishop:3,1,archbishop:3,1,-0.38033
[CLS] Stephen Hatton:2 has the position of Chief Minister of the Northern Territory . [SEP],Chief Minister of the Northern Territory,Chief Minister of the Northern Territory,1,Chief Minister of the Northern Territory,1,-1.24713
[CLS] Etsou:2 - Nzabi:3 - Bamungwabi:4 Frédéric has the position of archbishop:3 . [SEP],archbishop:3,archbishop:3,1,archbishop:3,1,-0.22648
[CLS] William Booth has the position of Bishop of Lichfield:3 . [SEP],Bishop of Lichfield:3,Bishop of Lichfield:3,1,Bishop of Lichfield:3,1,-0.38357
[CLS] Sergei Stanishev:3 has the position of Prime Minister of Bulgaria . [SEP],Prime Minister of Bulgaria,Prime Minister of Bulgaria,1,Prime Minister of Bulgaria,1,-1.14836
[CLS] Bill Hawks has the position of Mississippi State Senate . [SEP],Mississippi State Senate,Mississippi State Senate,1,Mississippi State Senate,1,-3.88152
[CLS] Torii:2 Tadafumi:3 has the position of daimyo:3 . [SEP],daimyo:3,daimyo:3,1,daimyo:3,1,-1.30087
[CLS] Robert Lowe has the position of Chancellor of the Exchequer:3 . [SEP],Chancellor of the Exchequer:3,Chancellor of the Exchequer:3,1,Chancellor of the Exchequer:3,1,-0.01315
[CLS] Hans - Rudolf Merz:2 has the position of President of the Swiss Confederation . [SEP],President of the Swiss Confederation,President of the Swiss Confederation,1,President of the Swiss Confederation,1,-1.13722
[CLS] Josu:2 Ortuondo:3 Larrea:2 has the position of member of the European Parliament . [SEP],member of the European Parliament,member of the European Parliament,1,member of the European Parliament,1,-1.17793
[CLS] H . H . Asquith:3 has the position of Prime Minister of the United Kingdom . [SEP],Prime Minister of the United Kingdom,Prime Minister of the United Kingdom,1,Prime Minister of the United Kingdom,1,-0.12304
[CLS] Martti:2 Ahtisaari:4 has the position of President of Finland . [SEP],President of Finland,President of Finland,1,President of Finland,1,-0.92952
[CLS] John XXIII has the position of antipope:3 . [SEP],antipope:3,antipope:3,1,antipope:3,1,-1.94730
[CLS] Pietro Mocenigo:3 has the position of Doge:2 of Venice . [SEP],Doge:2 of Venice,Doge:2 of Venice,1,Doge:2 of Venice,1,-0.82444
[CLS] Adso:2 of Montier:2 - en - Der has the position of abbot:2 . [SEP],abbot:2,abbot:2,1,abbot:2,1,-4.47692
[CLS] William Rehnquist:3 has the position of Chief Justice of the United States . [SEP],Chief Justice of the United States,Chief Justice of the United States,1,Chief Justice of the United States,1,-0.38510
[CLS] Pedro Cruz Villalón:2 has the position of advocate general . [SEP],advocate general,advocate general,1,advocate general,1,-8.64800
[CLS] Angelina Jolie has the position of Office of the United Nations High Commissioner for Refugees:3 Goodwill:3 Ambassador . [SEP],Office of the United Nations High Commissioner for Refugees:3 Goodwill:3 Ambassador,Office of the United Nations High Commissioner for Refugees:3 Goodwill:3 Ambassador,1,Office of the United Nations High Commissioner for Refugees:3 Goodwill:3 Ambassador,1,-0.87860
"[CLS] John Skylstead:3 Rhoades:3 , Sr . has the position of United States federal judge . [SEP]",United States federal judge,United States federal judge,1,United States federal judge,1,-1.29756
[CLS] Jeremy Jacobs has the position of chief executive officer . [SEP],chief executive officer,chief executive officer,1,chief executive officer,1,-0.41903
[CLS] Fernand Le Rachinel:3 has the position of member of the European Parliament . [SEP],member of the European Parliament,member of the European Parliament,1,member of the European Parliament,1,-0.97927
[CLS] Tsutomu:3 Hata:2 has the position of Prime Minister of Japan . [SEP],Prime Minister of Japan,Prime Minister of Japan,1,Prime Minister of Japan,1,-0.12123
[CLS] Robert Carr has the position of Bishop of Chichester:2 . [SEP],Bishop of Chichester:2,Bishop of Chichester:2,1,Bishop of Chichester:2,1,-0.84663
[CLS] Thabo:2 Mbeki:3 has the position of Deputy President of South Africa . [SEP],Deputy President of South Africa,Deputy President of South Africa,1,Deputy President of South Africa,1,-2.09542
[CLS] Gerald of Sauve:2 - Majeure:3 has the position of abbot:2 . [SEP],abbot:2,abbot:2,1,abbot:2,1,-1.53689
[CLS] Jean - Luc Dehaene:3 has the position of Prime Minister of Belgium . [SEP],Prime Minister of Belgium,Prime Minister of Belgium,1,Prime Minister of Belgium,1,-0.32388
[CLS] Manuel Medina has the position of member of the European Parliament . [SEP],member of the European Parliament,member of the European Parliament,1,member of the European Parliament,1,-1.31347
[CLS] Allan Bell has the position of Chief Minister of the Isle of Man . [SEP],Chief Minister of the Isle of Man,Chief Minister of the Isle of Man,1,Chief Minister of the Isle of Man,1,-0.70740
[CLS] Iyoas:3 I has the position of Emperor of Ethiopia . [SEP],Emperor of Ethiopia,Emperor of Ethiopia,1,Emperor of Ethiopia,1,-3.23536
[CLS] Gelasius:3 II has the position of pope:2 . [SEP],pope:2,pope:2,1,pope:2,1,-2.26102
[CLS] Bezmiâlem:4 has the position of Valide:2 Sultan . [SEP],Valide:2 Sultan,Valide:2 Sultan,1,Valide:2 Sultan,1,-4.45160
[CLS] Paul Reeves has the position of Governor - General of New Zealand . [SEP],Governor - General of New Zealand,Governor - General of New Zealand,1,Governor - General of New Zealand,1,-0.85206
[CLS] Johann Georg Ehrlich:2 has the position of councillor:2 . [SEP],councillor:2,councillor:2,1,councillor:2,1,-1.56378
[CLS] Neferirkare:4 has the position of pharaoh:3 . [SEP],pharaoh:3,pharaoh:3,1,pharaoh:3,1,-1.21039
[CLS] Valdemar of Denmark has the position of archbishop:3 . [SEP],archbishop:3,archbishop:3,1,archbishop:3,1,-0.21429
[CLS] María Isabel Salinas has the position of member of the European Parliament . [SEP],member of the European Parliament,member of the European Parliament,1,member of the European Parliament,1,-1.35870
[CLS] Gendun:2 Drup:2 has the position of abbot:2 . [SEP],abbot:2,abbot:2,1,abbot:2,1,-2.41678
[CLS] Jean - Marie Odin has the position of archbishop:3 . [SEP],archbishop:3,archbishop:3,1,archbishop:3,1,-0.44608
[CLS] Daniel Gould Fowle:3 has the position of Governor of North Carolina . [SEP],Governor of North Carolina,Governor of North Carolina,1,Governor of North Carolina,1,-0.62310
[CLS] Pedro Manuel de Arandía:3 Santisteban:3 has the position of Governor - General of the Philippines . [SEP],Governor - General of the Philippines,Governor - General of the Philippines,1,Governor - General of the Philippines,1,-0.96897
[CLS] Chris Christie has the position of Governor of New Jersey . [SEP],Governor of New Jersey,Governor of New Jersey,1,Governor of New Jersey,1,-0.59536
[CLS] Francesco Battaglini:3 has the position of archbishop:3 . [SEP],archbishop:3,archbishop:3,1,archbishop:3,1,-0.21668
[CLS] Jules de Trooz:3 has the position of Prime Minister of Belgium . [SEP],Prime Minister of Belgium,Prime Minister of Belgium,1,Prime Minister of Belgium,1,-0.52556
[CLS] Giorgio Zur has the position of archbishop:3 . [SEP],archbishop:3,archbishop:3,1,archbishop:3,1,-0.32889
[CLS] Tokugawa Mitsukuni:4 has the position of daimyo:3 . [SEP],daimyo:3,daimyo:3,1,daimyo:3,1,-0.57331
[CLS] Eulogius:3 has the position of metropolitan bishop . [SEP],metropolitan bishop,metropolitan bishop,1,metropolitan bishop,1,-1.99746
[CLS] Seneb:2 Kay has the position of pharaoh:3 . [SEP],pharaoh:3,pharaoh:3,1,pharaoh:3,1,-1.01101
[CLS] Isaac Isaacs:2 has the position of Attorney - General for Australia . [SEP],Attorney - General for Australia,Attorney - General for Australia,1,Attorney - General for Australia,1,-2.39354
[CLS] Lex Luthor:3 has the position of President of the United States . [SEP],President of the United States,President of the United States,1,President of the United States,1,-0.18175
[CLS] Ptolemy:3 XIII Theos:2 Philopator:3 has the position of pharaoh:3 . [SEP],pharaoh:3,pharaoh:3,1,pharaoh:3,1,-0.40629
[CLS] Cuspius:3 Fadus:2 has the position of Roman governor . [SEP],Roman governor,Roman governor,1,Roman governor,1,-3.11270
[CLS] Francisco Vidal y Barraquer:2 has the position of archbishop:3 . [SEP],archbishop:3,archbishop:3,1,archbishop:3,1,-0.17528
[CLS] Alan Fitch:2 has the position of member of the European Parliament . [SEP],member of the European Parliament,member of the European Parliament,1,member of the European Parliament,1,-1.33993
[CLS] Alfonso Litta:2 has the position of archbishop:3 . [SEP],archbishop:3,archbishop:3,1,archbishop:3,1,-0.21221
[CLS] Micheline:2 Calmy:2 - Rey has the position of President of the Swiss Confederation . [SEP],President of the Swiss Confederation,President of the Swiss Confederation,1,President of the Swiss Confederation,1,-1.49012
[CLS] Pomponne:3 de Bellièvre:3 has the position of Lord Chancellor of France . [SEP],Lord Chancellor of France,Lord Chancellor of France,1,Lord Chancellor of France,1,-1.07003
[CLS] David H . Burr has the position of Surveyor:2 General . [SEP],Surveyor:2 General,Surveyor:2 General,1,Surveyor:2 General,1,-1.12753
[CLS] Brigitte Douay:3 has the position of member of the European Parliament . [SEP],member of the European Parliament,member of the European Parliament,1,member of the European Parliament,1,-0.84802
[CLS] Miles Walker has the position of Chief Minister of the Isle of Man . [SEP],Chief Minister of the Isle of Man,Chief Minister of the Isle of Man,1,Chief Minister of the Isle of Man,1,-0.87511
[CLS] James Ditson:2 Service has the position of alderman:2 . [SEP],alderman:2,alderman:2,1,alderman:2,1,-3.43313
[CLS] Ralf Walter has the position of member of the European Parliament . [SEP],member of the European Parliament,member of the European Parliament,1,member of the European Parliament,1,-1.06879
[CLS] Romano Maria la Russa:2 has the position of member of the European Parliament . [SEP],member of the European Parliament,member of the European Parliament,1,member of the European Parliament,1,-1.02968
[CLS] Pope Agatho:3 of Alexandria has the position of Pope of the Coptic:2 Orthodox Church of Alexandria . [SEP],Pope of the Coptic:2 Orthodox Church of Alexandria,Pope of the Coptic:2 Orthodox Church of Alexandria,1,Pope of the Coptic:2 Orthodox Church of Alexandria,1,-0.71596
[CLS] Evelyn Regner:2 has the position of member of the European Parliament . [SEP],member of the European Parliament,member of the European Parliament,1,member of the European Parliament,1,-0.81240
[CLS] Tom Vilsack:3 has the position of United States Secretary of Agriculture . [SEP],United States Secretary of Agriculture,United States Secretary of Agriculture,1,United States Secretary of Agriculture,1,-0.89834
[CLS] Tom Glocer:3 has the position of chief executive officer . [SEP],chief executive officer,chief executive officer,1,chief executive officer,1,-0.77888
[CLS] Ro:2 Tu - chol:2 has the position of deputy prime minister . [SEP],deputy prime minister,deputy prime minister,1,deputy prime minister,1,-1.28792
[CLS] John Betjeman:3 has the position of Poet Laureate:2 of the United Kingdom . [SEP],Poet Laureate:2 of the United Kingdom,Poet Laureate:2 of the United Kingdom,1,Poet Laureate:2 of the United Kingdom,1,-0.62929
[CLS] Ben Barnes has the position of Speaker of the Texas House of Representatives . [SEP],Speaker of the Texas House of Representatives,Speaker of the Texas House of Representatives,1,Speaker of the Texas House of Representatives,1,-0.57962
[CLS] Jeff Immelt:2 has the position of chief executive officer . [SEP],chief executive officer,chief executive officer,1,chief executive officer,1,-0.79547
[CLS] Sonbef:3 has the position of pharaoh:3 . [SEP],pharaoh:3,pharaoh:3,1,pharaoh:3,1,-0.98126
[CLS] Æthelred:4 has the position of Archbishop of Canterbury . [SEP],Archbishop of Canterbury,Archbishop of Canterbury,1,Archbishop of Canterbury,1,-0.36689
[CLS] Petro Doroshenko:4 has the position of Hetmans:2 of Ukrainian Cossacks:3 . [SEP],Hetmans:2 of Ukrainian Cossacks:3,Hetmans:2 of Ukrainian Cossacks:3,1,Hetmans:2 of Ukrainian Cossacks:3,1,-3.44429
[CLS] Metropolitan Michael of Austria has the position of metropolitan bishop . [SEP],metropolitan bishop,metropolitan bishop,1,metropolitan bishop,1,-1.62054
[CLS] Meyer Guggenheim has the position of patriarch:2 . [SEP],patriarch:2,patriarch:2,1,patriarch:2,1,-0.55195
[CLS] Horio:2 Tadauji:3 has the position of daimyo:3 . [SEP],daimyo:3,daimyo:3,1,daimyo:3,1,-0.75172
[CLS] Francisco Rizzo:3 has the position of Governor - General of the Philippines . [SEP],Governor - General of the Philippines,Governor - General of the Philippines,1,Governor - General of the Philippines,1,-1.02224
[CLS] John I has the position of pope:2 . [SEP],pope:2,pope:2,1,pope:2,1,-2.64284
[CLS] Leanne:2 Wood has the position of Member of the National Assembly for Wales . [SEP],Member of the National Assembly for Wales,Member of the National Assembly for Wales,1,Member of the National Assembly for Wales,1,-1.31943
[CLS] Pius XII has the position of pope:2 . [SEP],pope:2,pope:2,1,pope:2,1,-2.22560
[CLS] Peter Styles has the position of Deputy Chief Minister of the Northern Territory . [SEP],Deputy Chief Minister of the Northern Territory,Deputy Chief Minister of the Northern Territory,1,Deputy Chief Minister of the Northern Territory,1,-1.64860
