sentence,prediction,gold_inflection,is_same,gold_original,is_same,log_prob
[CLS] Nikólaos:4 Printesis:2 has the position of [MASK] [MASK] [MASK] . [SEP],Minister of State,archbishop:3,0,archbishop:3,0,-0.85485
[CLS] Heribert:2 of Cologne has the position of [MASK] [MASK] [MASK] . [SEP],Bishop of Cologne,archbishop:3,0,archbishop:3,0,-0.34554
[CLS] John the Prophet has the position of [MASK] [MASK] [MASK] . [SEP],S . S,abbot:2,0,abbot:2,0,-1.03713
[CLS] Pietro Loredan:3 has the position of [MASK] [MASK] . [SEP],parish priest,Doge:2 of Venice,0,Doge:2 of Venice,0,-0.47568
[CLS] Quintus Fabius:2 Maximus Sanga:2 has the position of [MASK] [MASK] . [SEP],the Senate,Roman consul,0,Roman consul,0,-0.79616
[CLS] Laurentius:2 has the position of [MASK] [MASK] . [SEP],Laurentius:2,antipope:3,0,antipope:3,0,-0.37159
[CLS] Galéas:3 de Saint - Séverin:4 has the position of [MASK] [MASK] . [SEP],civil parish,Grand Squire:2 of France,0,Grand Squire:2 of France,0,-0.62537
[CLS] Thomas Händel has the position of [MASK] [MASK] [MASK] . [SEP],Thomas Händelist:2,member of the European Parliament,0,member of the European Parliament,0,-0.74508
[CLS] Henry Poole has the position of [MASK] [MASK] [MASK] . [SEP],Department of State,High Sheriff of Leicestershire:2,0,High Sheriff of Leicestershire:2,0,-0.77355
[CLS] Cheung:2 Man Yee:2 has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Cheung:2 Man Yee:2,Radio Television Hong Kong,0,Radio Television Hong Kong,0,-0.74337
"[CLS] Frederic Thesiger:3 , 1st Baron Chelmsford:3 has the position of [MASK] [MASK] . [SEP]",Lieutenant Colonel,Lord Chancellor,0,Lord Chancellor,0,-0.45071
[CLS] Piye:2 has the position of [MASK] [MASK] . [SEP],Piye:2,pharaoh:3,0,pharaoh:3,0,-0.09114
[CLS] Jeffrey N . Steenson:2 has the position of [MASK] [MASK] . [SEP],Ind:2,protonotary:3 apostolic:3,0,protonotary:3 apostolic:3,0,-1.10242
[CLS] Kim Dae:2 - jung has the position of [MASK] [MASK] [MASK] [MASK] . [SEP],the Minister of State,president of South Korea,0,president of South Korea,0,-0.96030
[CLS] Santiago Copello:2 has the position of [MASK] [MASK] [MASK] . [SEP],D . D,archbishop:3,0,archbishop:3,0,-0.91574
[CLS] John A . King has the position of [MASK] [MASK] [MASK] . [SEP],Department of State,Governor of New York,0,Governor of New York,0,-0.63947
[CLS] Zygmunt Szczęsny:5 Feliński:2 has the position of [MASK] [MASK] [MASK] . [SEP],S . S,archbishop:3,0,archbishop:3,0,-0.91584
[CLS] Giambattista:3 Spinola:2 has the position of [MASK] [MASK] [MASK] . [SEP],G G G,Camerlengo:3 of the Sacred College of Cardinals,0,Camerlengo:3 of the Sacred College of Cardinals,0,-1.01707
[CLS] Joop:2 den Uyl:2 has the position of [MASK] [MASK] [MASK] . [SEP],e . d,Prime Minister of the Netherlands,0,Prime Minister of the Netherlands,0,-1.16366
[CLS] Jakob Erlandsen:3 has the position of [MASK] [MASK] [MASK] . [SEP],Minister of State,archbishop:3,0,archbishop:3,0,-0.31186
[CLS] Lewis Macdonald has the position of [MASK] [MASK] [MASK] . [SEP],Department of State,Member of the Scottish Parliament,0,Member of the Scottish Parliament,0,-0.62110
[CLS] Tikhon:3 of Kaluga:3 has the position of [MASK] [MASK] [MASK] . [SEP],Tikhon:3,abbot:2,0,abbot:2,0,-0.84474
[CLS] Martinus Dom has the position of [MASK] [MASK] [MASK] . [SEP],the Holy Holy,abbot:2,0,abbot:2,0,-0.46855
[CLS] Guy Marie Alexandre Thomazeau:3 has the position of [MASK] [MASK] [MASK] . [SEP],Minister of State,archbishop:3,0,archbishop:3,0,-0.67152
[CLS] John Walsh has the position of [MASK] [MASK] [MASK] . [SEP],Department of State,archbishop:3,0,archbishop:3,0,-0.56396
[CLS] Damaskinos:3 Papandreou:3 has the position of [MASK] [MASK] [MASK] . [SEP],Minister of State,metropolitan bishop,0,metropolitan bishop,0,-0.51929
[CLS] Mariano Rajoy:2 has the position of [MASK] [MASK] . [SEP],Prime Minister,Deputy Prime Minister of Spain,0,Deputy Prime Minister of Spain,0,-0.05657
[CLS] Sylvia - Yvonne Kaufmann has the position of [MASK] [MASK] [MASK] . [SEP],S . S,member of the European Parliament,0,member of the European Parliament,0,-0.85588
[CLS] Everard:2 Mercurian:3 has the position of [MASK] [MASK] [MASK] . [SEP],S . S,Superior General of the Society of Jesus,0,Superior General of the Society of Jesus,0,-0.88602
[CLS] Ebremaro:4 di Thérouanne:3 has the position of [MASK] [MASK] [MASK] . [SEP],parishioner:3,archbishop:3,0,archbishop:3,0,-0.42289
[CLS] Karl - Johan Persson has the position of [MASK] [MASK] [MASK] . [SEP],Minister of State,chief executive officer,0,chief executive officer,0,-0.24459
[CLS] Philippe Wahl has the position of [MASK] [MASK] [MASK] . [SEP],Minister of State,chief executive officer,0,chief executive officer,0,-0.74835
[CLS] Wilson Cary Nicholas has the position of [MASK] [MASK] [MASK] . [SEP],Ph . D,Governor of Virginia,0,Governor of Virginia,0,-0.41805
[CLS] Patrick Everard:2 has the position of [MASK] [MASK] [MASK] . [SEP],Ph . D,archbishop:3,0,archbishop:3,0,-0.71953
[CLS] John Njue:3 has the position of [MASK] [MASK] [MASK] . [SEP],B . A,archbishop:3,0,archbishop:3,0,-0.78382
[CLS] Daniel DiNardo:3 has the position of [MASK] [MASK] [MASK] . [SEP],Ph . D,archbishop:3,0,archbishop:3,0,-0.53678
[CLS] Don Dunstan:3 has the position of [MASK] [MASK] [MASK] . [SEP],D . D,Premiers:2 of South Australia,0,Premiers:2 of South Australia,0,-0.68128
[CLS] Masistes:2 has the position of [MASK] [MASK] [MASK] . [SEP],S . A,satrap:2,0,satrap:2,0,-1.41328
[CLS] Bardo:2 has the position of [MASK] [MASK] [MASK] . [SEP],Ph . D,archbishop:3,0,archbishop:3,0,-0.76829
[CLS] Antonio Agliardi:3 has the position of [MASK] [MASK] [MASK] [MASK] . [SEP],S . A .,archbishop:3,0,archbishop:3,0,-0.88285
[CLS] Pope Peter III of Alexandria has the position of [MASK] [MASK] . [SEP],Pope Peter,Pope of the Coptic:2 Orthodox Church of Alexandria,0,Pope of the Coptic:2 Orthodox Church of Alexandria,0,-0.49929
[CLS] Arjun:2 Singh has the position of [MASK] [MASK] . [SEP],. .,Ministry of Human Resource Development,0,Ministry of Human Resource Development,0,-0.83666
[CLS] Tuman:2 bay I has the position of [MASK] [MASK] [MASK] . [SEP],Tuman:2 bay,Sultan of Egypt,0,Sultan of Egypt,0,-0.07635
[CLS] Krishan:2 Kant has the position of [MASK] [MASK] [MASK] [MASK] . [SEP],Ph . D .,Vice President of India,0,Vice President of India,0,-0.77861
[CLS] Jean - Claude Juncker:2 has the position of [MASK] [MASK] . [SEP],Prime Minister,President of the European Commission,0,President of the European Commission,0,-0.11584
[CLS] Columba:2 has the position of [MASK] [MASK] . [SEP],Columba:2,abbot:2,0,abbot:2,0,-0.14580
[CLS] Cristian Bușoi:3 has the position of [MASK] [MASK] [MASK] . [SEP],S . S,member of the European Parliament,0,member of the European Parliament,0,-0.71570
[CLS] Bernard - Claude Panet:2 has the position of [MASK] [MASK] [MASK] [MASK] . [SEP],Ph . D .,archbishop:3,0,archbishop:3,0,-0.70765
[CLS] Itamar:2 Franco has the position of [MASK] [MASK] [MASK] . [SEP],Minister of Interior,Vice President of Brazil,0,Vice President of Brazil,0,-0.45770
[CLS] James Peter Davis has the position of [MASK] [MASK] [MASK] . [SEP],Department of State,archbishop:3,0,archbishop:3,0,-0.54250
[CLS] Mary Callahan:2 Erdoes:3 has the position of [MASK] [MASK] [MASK] . [SEP],Mrs . Mrs,chief executive officer,0,chief executive officer,0,-0.46029
[CLS] Quintus Caecilius:3 Metellus:2 Numidicus:3 has the position of [MASK] [MASK] . [SEP],the Senate,Roman censor:2,0,Roman censor:2,0,-0.83666
[CLS] Daniel Michael Tellep:2 has the position of [MASK] [MASK] [MASK] . [SEP],Ph . D,chief executive officer,0,chief executive officer,0,-0.46797
[CLS] James Budd:2 has the position of [MASK] [MASK] [MASK] . [SEP],Ph . D,Governor of California,0,Governor of California,0,-0.75003
[CLS] James Boucaut:3 has the position of [MASK] [MASK] [MASK] . [SEP],S . S,Premiers:2 of South Australia,0,Premiers:2 of South Australia,0,-0.76864
[CLS] Gertrude Walton Donahey:3 has the position of [MASK] [MASK] [MASK] . [SEP],Ph . D,Ohio State Treasurer:2,0,Ohio State Treasurer:2,0,-0.59120
[CLS] Hidenao:3 Nakagawa:3 has the position of [MASK] [MASK] [MASK] . [SEP],Minister of Education,Chief Cabinet Secretary,0,Chief Cabinet Secretary,0,-0.64643
[CLS] James Duhig:2 has the position of [MASK] [MASK] [MASK] . [SEP],Department of State,archbishop:3,0,archbishop:3,0,-0.47457
[CLS] Joseph Anthony O ' Sullivan has the position of [MASK] [MASK] [MASK] . [SEP],Department of State,archbishop:3,0,archbishop:3,0,-0.47031
[CLS] Qaitbay:3 has the position of [MASK] [MASK] . [SEP],. .,Sultan of Egypt,0,Sultan of Egypt,0,-0.93666
[CLS] Zhizhi:3 has the position of [MASK] [MASK] [MASK] . [SEP],Zhizhi:3,Chanyu:2,0,Chanyu:2,0,-0.86968
[CLS] Gerardo Galeote:2 Quecedo:2 has the position of [MASK] [MASK] [MASK] . [SEP],D . D,member of the European Parliament,0,member of the European Parliament,0,-0.69019
[CLS] Greg Abbott has the position of [MASK] [MASK] [MASK] . [SEP],Ph . D,Governor of Texas,0,Governor of Texas,0,-0.36805
[CLS] Anastasius:3 Bibliothecarius:2 has the position of [MASK] [MASK] [MASK] . [SEP],S . A,antipope:3,0,antipope:3,0,-1.15737
[CLS] Titus has the position of [MASK] [MASK] [MASK] . [SEP],D . D,Roman emperor,0,Roman emperor,0,-1.02591
[CLS] Newt:2 Gingrich:3 has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Newt:2 Gingrich:3,speaker of the United States House of Representatives,0,speaker of the United States House of Representatives,0,-0.80383
[CLS] Marolus:2 has the position of [MASK] [MASK] . [SEP],Marolus:2,archbishop:3,0,archbishop:3,0,-0.45668
[CLS] Oliver Letwin:2 has the position of [MASK] [MASK] [MASK] . [SEP],Ph . D,Shadow Chancellor of the Exchequer:3,0,Shadow Chancellor of the Exchequer:3,0,-0.38426
[CLS] Möngke:4 Khan has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Möngke:4 Khan,Khagan:3,0,Khagan:3,0,-0.73112
[CLS] Pendleton:3 Murrah:2 has the position of [MASK] [MASK] . [SEP],. .,Governor of Texas,0,Governor of Texas,0,-1.04351
[CLS] John G . Carlisle has the position of [MASK] [MASK] [MASK] . [SEP],Department of State,speaker of the United States House of Representatives,0,speaker of the United States House of Representatives,0,-0.57322
[CLS] Richard MacDonnell:4 has the position of [MASK] [MASK] [MASK] . [SEP],Department of State,Governor of Hong Kong,0,Governor of Hong Kong,0,-0.39094
[CLS] Mohammad Najibullah:4 has the position of [MASK] [MASK] . [SEP],Prime Minister,President of Afghanistan,0,President of Afghanistan,0,-0.11880
[CLS] Victor - Lucien - Sulpice:2 Lécot:3 has the position of [MASK] [MASK] . [SEP],parish priest,archbishop:3,0,archbishop:3,0,-0.47881
"[CLS] George Robertson , Baron Robertson of Port Ellen has the position of [MASK] [MASK] . [SEP]",Lieutenant Colonel,Secretary of State for Defence,0,Secretary of State for Defence,0,-0.43081
[CLS] Menkheperre:4 has the position of [MASK] [MASK] [MASK] . [SEP],S . S,pharaoh:3,0,pharaoh:3,0,-0.96849
[CLS] Jan Olbrycht:3 has the position of [MASK] [MASK] [MASK] [MASK] . [SEP],Jan Olbrycht:3,member of the European Parliament,0,member of the European Parliament,0,-1.04979
[CLS] Abdullah Kassim:3 Hanga:2 has the position of [MASK] [MASK] [MASK] . [SEP],Minister of State,prime minister,0,prime minister,0,-0.49695
[CLS] Philip I has the position of [MASK] [MASK] . [SEP],Holy Holy,archbishop:3,0,archbishop:3,0,-0.23051
"[CLS] Harl:2 H . Haas , Jr . has the position of [MASK] [MASK] . [SEP]",Vice President,district attorney,0,district attorney,0,-0.34779
[CLS] Josef Beran:2 has the position of [MASK] [MASK] [MASK] . [SEP],Minister of State,archbishop:3,0,archbishop:3,0,-0.52649
[CLS] Hōjō:3 Morotoki:3 has the position of [MASK] [MASK] [MASK] . [SEP],Hōjō:3,Shikken:2,0,Shikken:2,0,-0.11927
[CLS] Vitale:2 Faliero:3 has the position of [MASK] [MASK] . [SEP],parish priest,Doge:2 of Venice,0,Doge:2 of Venice,0,-0.52606
[CLS] Viggo:2 Kampmann:3 has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Viggo:2 Kampmann:3,Finance Minister of Denmark,0,Finance Minister of Denmark,0,-0.66071
[CLS] John Langton:2 has the position of [MASK] [MASK] [MASK] . [SEP],Ph . D,Bishop of Chichester:2,0,Bishop of Chichester:2,0,-0.61173
[CLS] Michael Bourtzes:3 has the position of [MASK] [MASK] [MASK] . [SEP],U . S,Dux:2,0,Dux:2,0,-0.67475
[CLS] Egilbert:3 has the position of [MASK] [MASK] [MASK] . [SEP],Egilbert:3,archbishop:3,0,archbishop:3,0,-0.99943
[CLS] Bill Davis has the position of [MASK] [MASK] [MASK] . [SEP],Ph . D,Premier of Ontario,0,Premier of Ontario,0,-0.83691
[CLS] Judge McGruder:5 has the position of [MASK] . [SEP],Judge,Chief Judge of Mega - City One,0,Chief Judge of Mega - City One,0,-0.15612
[CLS] Gregory Orologas:3 has the position of [MASK] [MASK] [MASK] . [SEP],G . G,metropolitan bishop,0,metropolitan bishop,0,-1.39690
[CLS] Alexander Peacock:3 has the position of [MASK] [MASK] [MASK] . [SEP],Peacock:3,Premier of Victoria,0,Premier of Victoria,0,-0.07143
[CLS] Francis Carroll has the position of [MASK] [MASK] [MASK] . [SEP],Ph . D,archbishop:3,0,archbishop:3,0,-0.50076
[CLS] Todd Stroger:3 has the position of [MASK] [MASK] [MASK] . [SEP],Ph . D,Chicago City Council,0,Chicago City Council,0,-0.51277
[CLS] Ōuchi:2 Masahiro:2 has the position of [MASK] [MASK] [MASK] . [SEP],S . S,daimyo:3,0,daimyo:3,0,-0.77710
[CLS] Simon Mepeham:3 has the position of [MASK] [MASK] [MASK] . [SEP],Ph . D,Archbishop of Canterbury,0,Archbishop of Canterbury,0,-0.91526
[CLS] Raymond Barre has the position of [MASK] [MASK] . [SEP],Prime Minister,Prime Minister of France,0,Prime Minister of France,0,-0.11517
[CLS] Franklin Pierce has the position of [MASK] [MASK] . [SEP],the House,President of the United States,0,President of the United States,0,-0.75606
[CLS] Marcus Junius:2 Brutus:2 has the position of [MASK] [MASK] . [SEP],the Senate,praetor:2,0,praetor:2,0,-0.54690
[CLS] Evariste:3 Ngoyagoye:4 has the position of [MASK] [MASK] [MASK] . [SEP],State of State,archbishop:3,0,archbishop:3,0,-0.68903
[CLS] Joseph Li Shan has the position of [MASK] [MASK] [MASK] [MASK] . [SEP],the Minister of Education,archbishop:3,0,archbishop:3,0,-1.08269
[CLS] Robert Elgie:2 has the position of [MASK] [MASK] [MASK] . [SEP],B . A,member of the Ontario Provincial Parliament,0,member of the Ontario Provincial Parliament,0,-0.79408
[CLS] Sigitas:3 Tamkevičius:3 has the position of [MASK] [MASK] [MASK] . [SEP],S . S,archbishop:3,0,archbishop:3,0,-0.68958
[CLS] Boniface:3 I has the position of [MASK] [MASK] [MASK] . [SEP],Holy Holy Holy,pope:2,0,pope:2,0,-0.09922
[CLS] Adrian I has the position of [MASK] [MASK] [MASK] . [SEP],O . S,pope:2,0,pope:2,0,-1.02791
[CLS] Ernest Wilberforce:4 has the position of [MASK] [MASK] . [SEP],Duke Duke,Bishop of Chichester:2,0,Bishop of Chichester:2,0,-0.68038
[CLS] Megan Brennan has the position of [MASK] [MASK] [MASK] [MASK] . [SEP],Ph . D .,United States Postmaster:2 General,0,United States Postmaster:2 General,0,-0.72423
[CLS] John Connally:3 has the position of [MASK] [MASK] [MASK] . [SEP],D . D,Governor of Texas,0,Governor of Texas,0,-0.77962
[CLS] Damian Zimoń:3 has the position of [MASK] [MASK] [MASK] . [SEP],Zimoń:3,archbishop:3,0,archbishop:3,0,-0.31359
[CLS] Andrew Forman:2 has the position of [MASK] [MASK] [MASK] . [SEP],Ph . D,archbishop:3,0,archbishop:3,0,-0.41171
"[CLS] Henry Bruce , 1st Baron Aberdare:2 has the position of [MASK] [MASK] [MASK] . [SEP]",House of Lords,Secretary of State for the Home Department,0,Secretary of State for the Home Department,0,-0.34975
[CLS] Patriarch:2 Michael III of Constantinople has the position of [MASK] [MASK] [MASK] [MASK] . [SEP],Patriarch:2 of Constantinople,Ecumenical:4 Patriarch:2 of Constantinople,0,Ecumenical:4 Patriarch:2 of Constantinople,0,-0.23237
[CLS] Juan de Zúñiga:4 Flores has the position of [MASK] [MASK] [MASK] . [SEP],Secretary of State,Grand Inquisitor:3,0,Grand Inquisitor:3,0,-0.71611
[CLS] Balacrus:3 has the position of [MASK] [MASK] [MASK] . [SEP],Balacrus:3,Somatophylakes:5,0,Somatophylakes:5,0,-0.18025
[CLS] Christopher Prowse:3 has the position of [MASK] [MASK] [MASK] . [SEP],Ph . D,archbishop:3,0,archbishop:3,0,-0.37165
[CLS] Gianni Rivera has the position of [MASK] [MASK] . [SEP],""" """,member of the European Parliament,0,member of the European Parliament,0,-0.91469
[CLS] Elliot Richardson has the position of [MASK] [MASK] [MASK] . [SEP],D . D,United States Attorney General,0,United States Attorney General,0,-0.80733
[CLS] Eric D ' Arcy:2 has the position of [MASK] [MASK] [MASK] . [SEP],Ph . D,archbishop:3,0,archbishop:3,0,-0.82432
[CLS] Marielle:2 de Sarnez:2 has the position of [MASK] [MASK] . [SEP],Marielle:2,member of the European Parliament,0,member of the European Parliament,0,-0.65482
[CLS] John Joseph Hughes has the position of [MASK] [MASK] [MASK] . [SEP],Ph . D,archbishop:3,0,archbishop:3,0,-0.38573
[CLS] Stephen Hatton:2 has the position of [MASK] [MASK] [MASK] . [SEP],Department of State,Chief Minister of the Northern Territory,0,Chief Minister of the Northern Territory,0,-0.61163
[CLS] Etsou:2 - Nzabi:3 - Bamungwabi:4 Frédéric has the position of [MASK] [MASK] [MASK] . [SEP],State of State,archbishop:3,0,archbishop:3,0,-0.82822
[CLS] William Booth has the position of [MASK] [MASK] [MASK] . [SEP],State of State,Bishop of Lichfield:3,0,Bishop of Lichfield:3,0,-0.70790
[CLS] Sergei Stanishev:3 has the position of [MASK] [MASK] [MASK] . [SEP],S . S,Prime Minister of Bulgaria,0,Prime Minister of Bulgaria,0,-0.60369
[CLS] Bill Hawks has the position of [MASK] [MASK] . [SEP],Bill Hawks,Mississippi State Senate,0,Mississippi State Senate,0,-0.03032
[CLS] Torii:2 Tadafumi:3 has the position of [MASK] [MASK] [MASK] . [SEP],Sp . Sp,daimyo:3,0,daimyo:3,0,-0.90977
[CLS] Robert Lowe has the position of [MASK] [MASK] [MASK] . [SEP],Department of State,Chancellor of the Exchequer:3,0,Chancellor of the Exchequer:3,0,-0.71012
[CLS] Hans - Rudolf Merz:2 has the position of [MASK] [MASK] [MASK] . [SEP],Ph . D,President of the Swiss Confederation,0,President of the Swiss Confederation,0,-0.82899
[CLS] Josu:2 Ortuondo:3 Larrea:2 has the position of [MASK] [MASK] [MASK] [MASK] . [SEP],the Minister of Interior,member of the European Parliament,0,member of the European Parliament,0,-0.66881
[CLS] H . H . Asquith:3 has the position of [MASK] [MASK] [MASK] . [SEP],H . H,Prime Minister of the United Kingdom,0,Prime Minister of the United Kingdom,0,-0.42517
[CLS] Martti:2 Ahtisaari:4 has the position of [MASK] [MASK] . [SEP],investor:2,President of Finland,0,President of Finland,0,-0.92706
[CLS] John XXIII has the position of [MASK] [MASK] [MASK] . [SEP],Holy Holy Holy,antipope:3,0,antipope:3,0,-0.23948
[CLS] Pietro Mocenigo:3 has the position of [MASK] [MASK] . [SEP],parish priest,Doge:2 of Venice,0,Doge:2 of Venice,0,-0.69184
[CLS] Adso:2 of Montier:2 - en - Der has the position of [MASK] [MASK] . [SEP],Adso:2,abbot:2,0,abbot:2,0,-0.12920
[CLS] William Rehnquist:3 has the position of [MASK] [MASK] [MASK] . [SEP],Rehnquist:3,Chief Justice of the United States,0,Chief Justice of the United States,0,-0.31863
[CLS] Pedro Cruz Villalón:2 has the position of [MASK] [MASK] [MASK] . [SEP],D . D,advocate general,0,advocate general,0,-0.52161
[CLS] Angelina Jolie has the position of [MASK] [MASK] [MASK] . [SEP],U . S,Office of the United Nations High Commissioner for Refugees:3 Goodwill:3 Ambassador,0,Office of the United Nations High Commissioner for Refugees:3 Goodwill:3 Ambassador,0,-0.57175
"[CLS] John Skylstead:3 Rhoades:3 , Sr . has the position of [MASK] [MASK] [MASK] . [SEP]",Secretary of State,United States federal judge,0,United States federal judge,0,-0.53833
[CLS] Jeremy Jacobs has the position of [MASK] [MASK] [MASK] . [SEP],Mr . Mr,chief executive officer,0,chief executive officer,0,-1.07257
[CLS] Fernand Le Rachinel:3 has the position of [MASK] [MASK] [MASK] [MASK] . [SEP],Ph . D .,member of the European Parliament,0,member of the European Parliament,0,-0.94516
[CLS] Tsutomu:3 Hata:2 has the position of [MASK] [MASK] [MASK] . [SEP],S . S,Prime Minister of Japan,0,Prime Minister of Japan,0,-0.92269
[CLS] Robert Carr has the position of [MASK] [MASK] [MASK] . [SEP],S . S,Bishop of Chichester:2,0,Bishop of Chichester:2,0,-0.69840
[CLS] Thabo:2 Mbeki:3 has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Thabo:2 Mbeki:3,Deputy President of South Africa,0,Deputy President of South Africa,0,-0.78417
[CLS] Gerald of Sauve:2 - Majeure:3 has the position of [MASK] [MASK] . [SEP],parish priest,abbot:2,0,abbot:2,0,-0.32533
[CLS] Jean - Luc Dehaene:3 has the position of [MASK] [MASK] [MASK] . [SEP],Minister of State,Prime Minister of Belgium,0,Prime Minister of Belgium,0,-0.63218
[CLS] Manuel Medina has the position of [MASK] [MASK] [MASK] . [SEP],Secretary of State,member of the European Parliament,0,member of the European Parliament,0,-0.64955
[CLS] Allan Bell has the position of [MASK] [MASK] [MASK] . [SEP],D . D,Chief Minister of the Isle of Man,0,Chief Minister of the Isle of Man,0,-0.72390
[CLS] Iyoas:3 I has the position of [MASK] [MASK] [MASK] [MASK] . [SEP],Iyoas:3 I,Emperor of Ethiopia,0,Emperor of Ethiopia,0,-0.59538
[CLS] Gelasius:3 II has the position of [MASK] [MASK] [MASK] . [SEP],Holy Holy Holy,pope:2,0,pope:2,0,-0.16015
[CLS] Bezmiâlem:4 has the position of [MASK] [MASK] . [SEP],a village,Valide:2 Sultan,0,Valide:2 Sultan,0,-0.97265
[CLS] Paul Reeves has the position of [MASK] [MASK] [MASK] . [SEP],Ph . D,Governor - General of New Zealand,0,Governor - General of New Zealand,0,-0.33216
[CLS] Johann Georg Ehrlich:2 has the position of [MASK] [MASK] [MASK] . [SEP],pharmacist:3,councillor:2,0,councillor:2,0,-0.23290
[CLS] Neferirkare:4 has the position of [MASK] [MASK] [MASK] . [SEP],S . S,pharaoh:3,0,pharaoh:3,0,-1.12032
[CLS] Valdemar of Denmark has the position of [MASK] [MASK] [MASK] . [SEP],Valdemar of Denmark,archbishop:3,0,archbishop:3,0,-0.24528
[CLS] María Isabel Salinas has the position of [MASK] [MASK] [MASK] . [SEP],Secretary of State,member of the European Parliament,0,member of the European Parliament,0,-1.06232
[CLS] Gendun:2 Drup:2 has the position of [MASK] [MASK] . [SEP],. .,abbot:2,0,abbot:2,0,-0.81020
[CLS] Jean - Marie Odin has the position of [MASK] [MASK] [MASK] . [SEP],S . S,archbishop:3,0,archbishop:3,0,-0.90408
[CLS] Daniel Gould Fowle:3 has the position of [MASK] [MASK] [MASK] . [SEP],D . D,Governor of North Carolina,0,Governor of North Carolina,0,-0.91747
[CLS] Pedro Manuel de Arandía:3 Santisteban:3 has the position of [MASK] [MASK] [MASK] . [SEP],Secretary of State,Governor - General of the Philippines,0,Governor - General of the Philippines,0,-0.56593
[CLS] Chris Christie has the position of [MASK] [MASK] [MASK] . [SEP],D . D,Governor of New Jersey,0,Governor of New Jersey,0,-0.40120
[CLS] Francesco Battaglini:3 has the position of [MASK] [MASK] [MASK] . [SEP],Minister of State,archbishop:3,0,archbishop:3,0,-0.55289
[CLS] Jules de Trooz:3 has the position of [MASK] [MASK] [MASK] . [SEP],M . M,Prime Minister of Belgium,0,Prime Minister of Belgium,0,-1.14561
[CLS] Giorgio Zur has the position of [MASK] [MASK] [MASK] [MASK] . [SEP],the Minister of State,archbishop:3,0,archbishop:3,0,-0.90365
[CLS] Tokugawa Mitsukuni:4 has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Tokugawa Mitsukuni:4,daimyo:3,0,daimyo:3,0,-0.98137
[CLS] Eulogius:3 has the position of [MASK] [MASK] [MASK] . [SEP],Eulogius:3,metropolitan bishop,0,metropolitan bishop,0,-0.29564
[CLS] Seneb:2 Kay has the position of [MASK] [MASK] [MASK] . [SEP],Ph . D,pharaoh:3,0,pharaoh:3,0,-0.81829
[CLS] Isaac Isaacs:2 has the position of [MASK] [MASK] [MASK] . [SEP],Isaac Isaacs:2,Attorney - General for Australia,0,Attorney - General for Australia,0,-0.33300
[CLS] Lex Luthor:3 has the position of [MASK] [MASK] [MASK] [MASK] . [SEP],Lex Luthor:3,President of the United States,0,President of the United States,0,-0.82342
[CLS] Ptolemy:3 XIII Theos:2 Philopator:3 has the position of [MASK] [MASK] . [SEP],Theos:2,pharaoh:3,0,pharaoh:3,0,-0.13475
[CLS] Cuspius:3 Fadus:2 has the position of [MASK] [MASK] [MASK] . [SEP],Cuspius:3,Roman governor,0,Roman governor,0,-0.12375
[CLS] Francisco Vidal y Barraquer:2 has the position of [MASK] [MASK] [MASK] . [SEP],Minister of State,archbishop:3,0,archbishop:3,0,-0.79425
[CLS] Alan Fitch:2 has the position of [MASK] [MASK] [MASK] . [SEP],Ph . D,member of the European Parliament,0,member of the European Parliament,0,-0.38421
[CLS] Alfonso Litta:2 has the position of [MASK] [MASK] [MASK] . [SEP],D . D,archbishop:3,0,archbishop:3,0,-0.84799
[CLS] Micheline:2 Calmy:2 - Rey has the position of [MASK] [MASK] . [SEP],nurse nurse,President of the Swiss Confederation,0,President of the Swiss Confederation,0,-0.74863
[CLS] Pomponne:3 de Bellièvre:3 has the position of [MASK] [MASK] . [SEP],civil parish,Lord Chancellor of France,0,Lord Chancellor of France,0,-0.73738
[CLS] David H . Burr has the position of [MASK] [MASK] [MASK] . [SEP],Ph . D,Surveyor:2 General,0,Surveyor:2 General,0,-0.66103
[CLS] Brigitte Douay:3 has the position of [MASK] [MASK] [MASK] . [SEP],Douay:3,member of the European Parliament,0,member of the European Parliament,0,-0.03534
[CLS] Miles Walker has the position of [MASK] [MASK] [MASK] . [SEP],Ph . D,Chief Minister of the Isle of Man,0,Chief Minister of the Isle of Man,0,-0.82250
[CLS] James Ditson:2 Service has the position of [MASK] [MASK] [MASK] . [SEP],S . S,alderman:2,0,alderman:2,0,-0.83721
[CLS] Ralf Walter has the position of [MASK] [MASK] [MASK] [MASK] . [SEP],Ph . D .,member of the European Parliament,0,member of the European Parliament,0,-0.92786
[CLS] Romano Maria la Russa:2 has the position of [MASK] [MASK] . [SEP],parish church,member of the European Parliament,0,member of the European Parliament,0,-0.37167
[CLS] Pope Agatho:3 of Alexandria has the position of [MASK] [MASK] [MASK] . [SEP],Bishop of Alexandria,Pope of the Coptic:2 Orthodox Church of Alexandria,0,Pope of the Coptic:2 Orthodox Church of Alexandria,0,-0.82253
