sentence,prediction,gold_inflection,is_same,gold_original,is_same,log_prob
[CLS] Harihar:2 Narayan:2 Prabhakar:4 is a member of the [MASK] [MASK] political party . [SEP],Harihar:2,Bharatiya:4 Janata:2 Party,0,Bharatiya:4 Janata:2 Party,0,-0.23825
[CLS] Christiane Scrivener:3 is a member of the [MASK] [MASK] [MASK] political party . [SEP],Social Social Party,Republican Party,0,Republican Party,0,-0.89873
[CLS] Albert Bedouce:3 is a member of the [MASK] [MASK] [MASK] [MASK] political party . [SEP],U . S .,French Section of the Workers ' International,0,French Section of the Workers ' International,0,-1.02102
[CLS] John McDonald is a member of the [MASK] [MASK] [MASK] political party . [SEP],House of Commons,National Party of Australia,0,National Party of Australia,0,-0.29412
[CLS] Viktor Yushchenko:3 is a member of the [MASK] [MASK] [MASK] [MASK] political party . [SEP],Communist Party of Russia,Our Ukraine,0,Our Ukraine,0,-0.62957
[CLS] Paul Brousse:2 is a member of the [MASK] [MASK] political party . [SEP],P P,French Section of the Workers ' International,0,French Section of the Workers ' International,0,-1.12439
[CLS] Pablo Longueira:3 is a member of the [MASK] [MASK] [MASK] [MASK] political party . [SEP],Social Party of Chile,Independent Democratic Union,0,Independent Democratic Union,0,-1.20823
[CLS] Abubakar:3 Saleh:2 Michika:3 is a member of the [MASK] [MASK] [MASK] political party . [SEP],Awami:2 League,National Republican Convention,0,National Republican Convention,0,-1.02730
[CLS] William James Hammell:2 is a member of the [MASK] [MASK] [MASK] political party . [SEP],House of Commons,Progressive Party of Canada,0,Progressive Party of Canada,0,-0.35291
[CLS] María del Carmen Escudero:3 is a member of the [MASK] [MASK] political party . [SEP],PNV:2,National Action Party,0,National Action Party,0,-0.86049
[CLS] Flavio Maspoli:2 is a member of the [MASK] [MASK] [MASK] political party . [SEP],Social Social Party,Ticino League,0,Ticino League,0,-0.84502
[CLS] Sabitri:3 Mitra:2 is a member of the [MASK] [MASK] [MASK] [MASK] [MASK] political party . [SEP],Sabitri:3 Mitra:2,Indian National Congress,0,Indian National Congress,0,-0.47052
"[CLS] Matthew Oakeshott:3 , Baron Oakeshott:3 of Seagrove:3 Bay is a member of the [MASK] [MASK] political party . [SEP]",Labour Party,Liberal Democrats,0,Liberal Democrats,0,-0.43655
[CLS] Jhong:2 Hilario:3 is a member of the [MASK] [MASK] political party . [SEP],Jhong:2,United Nationalist:2 Alliance,0,United Nationalist:2 Alliance,0,-0.26147
[CLS] Robert Grant is a member of the [MASK] [MASK] [MASK] political party . [SEP],Greensboro:3,British Columbia Conservative Party,0,British Columbia Conservative Party,0,-0.95270
[CLS] Petre:2 Roman is a member of the [MASK] [MASK] [MASK] [MASK] political party . [SEP],U . S .,National Salvation:2 Front,0,National Salvation:2 Front,0,-0.97147
[CLS] Lambert Schaus is a member of the [MASK] [MASK] [MASK] political party . [SEP],P P P,Christian Social People ' s Party,0,Christian Social People ' s Party,0,-1.01578
[CLS] Fernando de la Rúa:2 is a member of the [MASK] [MASK] political party . [SEP],PNV:2,Radical Civic Union,0,Radical Civic Union,0,-0.94165
[CLS] Evangelia:3 Tzampazi:4 is a member of the [MASK] [MASK] [MASK] [MASK] political party . [SEP],Tzampazi:4,Panhellenic:4 Socialist Movement,0,Panhellenic:4 Socialist Movement,0,-1.09015
[CLS] Jackie Kelly is a member of the [MASK] [MASK] political party . [SEP],United States,Liberal Party of Australia,0,Liberal Party of Australia,0,-0.48842
[CLS] Hidipo:3 Hamutenya:3 is a member of the [MASK] [MASK] [MASK] [MASK] [MASK] political party . [SEP],Bharatiya:4 Party,Rally for Democracy and Progress,0,Rally for Democracy and Progress,0,-1.12416
[CLS] Petra Steger:2 is a member of the [MASK] [MASK] [MASK] political party . [SEP],P P P,Austrian Freedom Party,0,Austrian Freedom Party,0,-0.75267
[CLS] Harvie:2 Andre is a member of the [MASK] [MASK] [MASK] political party . [SEP],House of Commons,Progressive Conservative Party of Canada,0,Progressive Conservative Party of Canada,0,-0.62865
[CLS] Ian Murray is a member of the [MASK] [MASK] political party . [SEP],Down Down,Labour Party,0,Labour Party,0,-0.65730
[CLS] Mabel Rebello:2 is a member of the [MASK] [MASK] [MASK] political party . [SEP],Social Social Party,Indian National Congress,0,Indian National Congress,0,-1.33513
[CLS] Michael Lucy is a member of the [MASK] [MASK] political party . [SEP],United States,Australian Labor Party,0,Australian Labor Party,0,-0.70237
[CLS] Kanimozhi:3 is a member of the [MASK] [MASK] [MASK] political party . [SEP],Kanimozhi:3,Dravida:3 Munnetra:3 Kazhagam:4,0,Dravida:3 Munnetra:3 Kazhagam:4,0,-0.06758
[CLS] Abdul Rahman Abbas is a member of the [MASK] [MASK] [MASK] political party . [SEP],Al Jazeera:2,United Malays:2 National Organisation,0,United Malays:2 National Organisation,0,-0.80006
[CLS] Jan Kohout:2 is a member of the [MASK] [MASK] [MASK] political party . [SEP],P P P,Communist Party of Czechoslovakia,0,Communist Party of Czechoslovakia,0,-0.67789
[CLS] Roy Nikisch:2 is a member of the [MASK] [MASK] [MASK] [MASK] political party . [SEP],A . B .,Radical Civic Union,0,Radical Civic Union,0,-1.21867
[CLS] Alexander Parvus:2 is a member of the [MASK] [MASK] [MASK] [MASK] political party . [SEP],U . S .,Social Democratic Party of Germany,0,Social Democratic Party of Germany,0,-0.93962
[CLS] P . K . Vairamuthu:4 is a member of the [MASK] [MASK] political party . [SEP],Congress Party,All India Anna Dravida:3 Munnetra:3 Kazhagam:4,0,All India Anna Dravida:3 Munnetra:3 Kazhagam:4,0,-0.74575
[CLS] Hilda Narváez:3 Bravo is a member of the [MASK] [MASK] [MASK] [MASK] [MASK] political party . [SEP],Iz Iz Iz Iz Iz,Institutional:2 Revolutionary Party,0,Institutional:2 Revolutionary Party,0,-1.25784
[CLS] Czesław:3 Fiedorowicz:3 is a member of the [MASK] [MASK] [MASK] political party . [SEP],party - party,Civic Platform,0,Civic Platform,0,-0.80158
[CLS] Archibald Blacklow:2 is a member of the [MASK] [MASK] [MASK] political party . [SEP],House of Commons,United Australia Party,0,United Australia Party,0,-0.23018
[CLS] George Hahn is a member of the [MASK] [MASK] political party . [SEP],United States,Social Credit Party of Canada,0,Social Credit Party of Canada,0,-0.52498
[CLS] Pál Csáky:3 is a member of the [MASK] [MASK] [MASK] political party . [SEP],People of People,Party of the Hungarian Community,0,Party of the Hungarian Community,0,-1.00448
[CLS] Brian Sedgemore:3 is a member of the [MASK] [MASK] [MASK] political party . [SEP],House of Commons,Liberal Democrats,0,Liberal Democrats,0,-0.22935
[CLS] Fouad:2 Abou:2 Nader:2 is a member of the [MASK] [MASK] political party . [SEP],Mahdi:2,Kataeb:2 Party,0,Kataeb:2 Party,0,-1.24610
[CLS] Frank Engel is a member of the [MASK] [MASK] political party . [SEP],Social Credit,Christian Social People ' s Party,0,Christian Social People ' s Party,0,-1.03193
[CLS] Bert Soper:2 is a member of the [MASK] [MASK] [MASK] political party . [SEP],P P P,Liberal Party of Canada,0,Liberal Party of Canada,0,-0.87756
[CLS] Graeme:3 Campbell is a member of the [MASK] [MASK] [MASK] political party . [SEP],House of Commons,Australian Labor Party,0,Australian Labor Party,0,-0.18897
[CLS] Charles Pannell:2 is a member of the [MASK] [MASK] [MASK] political party . [SEP],House of Commons,Labour Party,0,Labour Party,0,-0.27649
[CLS] Noriah:2 Kasnon:3 is a member of the [MASK] [MASK] [MASK] political party . [SEP],K K K,United Malays:2 National Organisation,0,United Malays:2 National Organisation,0,-0.89355
[CLS] David Watson is a member of the [MASK] [MASK] [MASK] political party . [SEP],House of Commons,Australian Labor Party,0,Australian Labor Party,0,-0.36270
[CLS] Morley Kells:2 is a member of the [MASK] [MASK] political party . [SEP],Labour Party,Progressive Conservative Party of Ontario,0,Progressive Conservative Party of Ontario,0,-0.38485
[CLS] David Llewellyn:4 is a member of the [MASK] [MASK] political party . [SEP],Labour Party,Australian Labor Party,0,Australian Labor Party,0,-0.29611
[CLS] Alexey:2 Stakhanov:4 is a member of the [MASK] [MASK] political party . [SEP],Russian Federation,Communist Party of the Soviet Union,0,Communist Party of the Soviet Union,0,-0.55250
[CLS] Nazeer:3 Ahmed Baghio:3 is a member of the [MASK] [MASK] [MASK] political party . [SEP],Baghio:3,Pakistan Peoples Party,0,Pakistan Peoples Party,0,-0.23350
[CLS] José Gerena:3 Polanco:2 is a member of the [MASK] [MASK] [MASK] [MASK] political party . [SEP],Social Socialdemócrata:3,New Progressive Party of Puerto Rico,0,New Progressive Party of Puerto Rico,0,-1.25190
[CLS] Leonel:2 Sandoval Figueroa is a member of the [MASK] [MASK] [MASK] political party . [SEP],Social Democratic Party,Institutional:2 Revolutionary Party,0,Institutional:2 Revolutionary Party,0,-1.24383
[CLS] Colin Challen:2 is a member of the [MASK] [MASK] political party . [SEP],Labour Party,Labour Party,1,Labour Party,1,-0.51922
[CLS] Pablo Arnaud Carreño:2 is a member of the [MASK] [MASK] [MASK] [MASK] political party . [SEP],People of the Republic,Institutional:2 Revolutionary Party,0,Institutional:2 Revolutionary Party,0,-1.47865
[CLS] Lillian van Litsenburg:3 is a member of the [MASK] [MASK] [MASK] political party . [SEP],LVP:3,Australian Labor Party,0,Australian Labor Party,0,-0.95180
[CLS] Yisrael:3 Guri:2 is a member of the [MASK] [MASK] [MASK] [MASK] [MASK] political party . [SEP],Yisrael:3 Guri:2,Mapai:2,0,Mapai:2,0,-0.59164
[CLS] Jacob Gedleyihlekisa:6 Zuma:2 is a member of the [MASK] [MASK] [MASK] political party . [SEP],State of State,African National Congress,0,African National Congress,0,-1.30041
[CLS] Juan Molinar:2 Horcasitas:4 is a member of the [MASK] [MASK] [MASK] political party . [SEP],Social Democratic Party,National Action Party,0,National Action Party,0,-0.99606
[CLS] Graham Ernst is a member of the [MASK] [MASK] political party . [SEP],Labour Party,Australian Labor Party,0,Australian Labor Party,0,-1.03410
[CLS] Arjun:2 Narasingha:3 K . C . is a member of the [MASK] [MASK] [MASK] [MASK] [MASK] political party . [SEP],Arjun:2 Narasingha:3,Nepali:2 Congress,0,Nepali:2 Congress,0,-0.44637
[CLS] Donald Greenfield:2 MacDonell:4 is a member of the [MASK] [MASK] [MASK] political party . [SEP],House of Commons,Liberal Party of Canada,0,Liberal Party of Canada,0,-0.18879
[CLS] Arthur Mitchell is a member of the [MASK] [MASK] [MASK] political party . [SEP],House of Commons,Yukon Liberal Party,0,Yukon Liberal Party,0,-0.38010
[CLS] Akram:2 al - Hawrani:3 is a member of the [MASK] [MASK] [MASK] political party . [SEP],Fiqih:3,Arab Socialist Movement,0,Arab Socialist Movement,0,-0.92689
[CLS] William Rodgers is a member of the [MASK] [MASK] [MASK] political party . [SEP],House of Commons,Liberal Democrats,0,Liberal Democrats,0,-0.40077
[CLS] Han Changfu:2 is a member of the [MASK] [MASK] [MASK] political party . [SEP],People ' s,Communist Party of China,0,Communist Party of China,0,-0.71961
[CLS] Jeremy Thorpe is a member of the [MASK] [MASK] [MASK] political party . [SEP],House of Commons,Liberal Party,0,Liberal Party,0,-0.32163
[CLS] Barbro:2 Holmberg:2 is a member of the [MASK] [MASK] [MASK] political party . [SEP],Party of Norway,Swedish Social Democratic Party,0,Swedish Social Democratic Party,0,-0.89019
[CLS] William H . Randall is a member of the [MASK] [MASK] [MASK] political party . [SEP],Greensboro:3,Unconditional:4 Union Party,0,Unconditional:4 Union Party,0,-0.88757
[CLS] Gergely:3 Gulyás:4 is a member of the [MASK] [MASK] [MASK] political party . [SEP],Bloc:2 Party,Fidesz:3,0,Fidesz:3,0,-0.65279
[CLS] Ketki:2 Devi Singh is a member of the [MASK] [MASK] [MASK] [MASK] political party . [SEP],Bharatiya:4,Bharatiya:4 Janata:2 Party,0,Bharatiya:4 Janata:2 Party,0,-0.78505
[CLS] Vedas:2 Venkaiah:3 is a member of the [MASK] [MASK] [MASK] [MASK] [MASK] political party . [SEP],Bharatiya:4 Party,Indian National Congress,0,Indian National Congress,0,-0.74273
[CLS] David Wilks:3 is a member of the [MASK] [MASK] political party . [SEP],Labour Party,Conservative Party of Canada,0,Conservative Party of Canada,0,-0.90870
[CLS] Anatoly:3 Lokot:2 is a member of the [MASK] [MASK] [MASK] [MASK] [MASK] political party . [SEP],Anatoly:3 Lokot:2,Communist Party of the Russian Federation,0,Communist Party of the Russian Federation,0,-0.82604
[CLS] Ralf Krewinkel:3 is a member of the [MASK] [MASK] [MASK] [MASK] political party . [SEP],the P P P,Labour Party,0,Labour Party,0,-1.04814
[CLS] Tokia:2 Saïfi:3 is a member of the [MASK] [MASK] [MASK] political party . [SEP],Saïfi:3,Ecology Generation,0,Ecology Generation,0,-0.14540
[CLS] Gilles Loiselle:2 is a member of the [MASK] [MASK] [MASK] political party . [SEP],L ' Union,Progressive Conservative Party of Canada,0,Progressive Conservative Party of Canada,0,-1.06517
[CLS] Ehud:3 Olmert:2 is a member of the [MASK] [MASK] [MASK] political party . [SEP],Ar Ar Ar,Kadima:2,0,Kadima:2,0,-0.23537
[CLS] A . P . Jithender:3 Reddy:2 is a member of the [MASK] [MASK] [MASK] political party . [SEP],P . B,Telangana:3 Rashtra:3 Samithi:2,0,Telangana:3 Rashtra:3 Samithi:2,0,-0.85901
[CLS] José Alberto Castañeda:3 is a member of the [MASK] [MASK] [MASK] political party . [SEP],Social - Social,National Action Party,0,National Action Party,0,-0.52837
[CLS] Gulab:3 Singh Shaktawat:3 is a member of the [MASK] [MASK] [MASK] [MASK] [MASK] political party . [SEP],Bharatiya:4 Party,Indian National Congress,0,Indian National Congress,0,-0.70976
[CLS] Leonel:2 Cota:2 Montaño:2 is a member of the [MASK] [MASK] political party . [SEP],Labour Party,Institutional:2 Revolutionary Party,0,Institutional:2 Revolutionary Party,0,-1.17382
[CLS] Li Ruihuan:3 is a member of the [MASK] [MASK] [MASK] political party . [SEP],Party of China,Communist Party of China,0,Communist Party of China,0,-0.56044
[CLS] Jörg Leichtfried:3 is a member of the [MASK] [MASK] [MASK] political party . [SEP],P P P,Social Democratic Party of Austria,0,Social Democratic Party of Austria,0,-0.94364
[CLS] Sylvie Boucher:2 is a member of the [MASK] [MASK] [MASK] [MASK] [MASK] political party . [SEP],K K K K K,Conservative Party of Canada,0,Conservative Party of Canada,0,-1.28562
[CLS] Abhimanyu:4 Sindhu:3 is a member of the [MASK] [MASK] [MASK] [MASK] political party . [SEP],Bharatiya:4,Bharatiya:4 Janata:2 Party,0,Bharatiya:4 Janata:2 Party,0,-0.64969
[CLS] Ivan Venning:3 is a member of the [MASK] [MASK] [MASK] [MASK] [MASK] political party . [SEP],K K K K K,Liberal Party of Australia,0,Liberal Party of Australia,0,-1.32366
[CLS] Nichi:2 Vendola:2 is a member of the [MASK] [MASK] [MASK] [MASK] political party . [SEP],Nichi:2 Vendola:2,"Left , Ecology and Freedom",0,"Left , Ecology and Freedom",0,-0.60684
[CLS] Sitaram:2 Yechury:3 is a member of the [MASK] [MASK] [MASK] [MASK] political party . [SEP],Nakhtiari:4,Communist Party of India ( Marxist:2 ),0,Communist Party of India ( Marxist:2 ),0,-0.86836
[CLS] Esmond:2 Birnie:2 is a member of the [MASK] [MASK] political party . [SEP],Labour Party,Ulster Unionist:2 Party,0,Ulster Unionist:2 Party,0,-0.84015
[CLS] Mohan:2 Lal:2 Sukhadia:3 is a member of the [MASK] [MASK] [MASK] political party . [SEP],K K K,Indian National Congress,0,Indian National Congress,0,-0.68859
[CLS] Matt Thistlethwaite:5 is a member of the [MASK] [MASK] [MASK] political party . [SEP],House of Commons,Australian Labor Party,0,Australian Labor Party,0,-0.32804
[CLS] Hiram:2 Blanchard is a member of the [MASK] [MASK] [MASK] political party . [SEP],House of Commons,Nova Scotia Liberal Party,0,Nova Scotia Liberal Party,0,-0.79272
[CLS] Anastasios:3 Nerantzis:3 is a member of the [MASK] [MASK] [MASK] political party . [SEP],Anarchist:3,New Democracy,0,New Democracy,0,-0.88032
"[CLS] Oliver Kitson:2 , 4th Baron Airedale:2 is a member of the [MASK] [MASK] political party . [SEP]",Labour Party,Liberal Democrats,0,Liberal Democrats,0,-0.57250
[CLS] Héctor Mayagoitia:3 Domínguez is a member of the [MASK] [MASK] [MASK] political party . [SEP],Social Democratic Party,Institutional:2 Revolutionary Party,0,Institutional:2 Revolutionary Party,0,-1.21847
[CLS] Frank Kirwan:3 is a member of the [MASK] [MASK] [MASK] political party . [SEP],K K K,Australian Labor Party,0,Australian Labor Party,0,-0.89106
[CLS] Waldemar Quiles:2 is a member of the [MASK] [MASK] [MASK] [MASK] political party . [SEP],U . S .,New Progressive Party of Puerto Rico,0,New Progressive Party of Puerto Rico,0,-0.85064
[CLS] Maya Ali is a member of the [MASK] [MASK] [MASK] political party . [SEP],##qiqiqi:3,Labour Party,0,Labour Party,0,-1.13652
[CLS] Jim McLay:4 is a member of the [MASK] [MASK] [MASK] political party . [SEP],House of Commons,New Zealand National Party,0,New Zealand National Party,0,-0.43509
[CLS] Dan Muhlbauer:3 is a member of the [MASK] [MASK] [MASK] political party . [SEP],Social Social Party,Iowa Democratic Party,0,Iowa Democratic Party,0,-1.33636
[CLS] Abdul Aziz al - Hakim is a member of the [MASK] [MASK] [MASK] political party . [SEP],al - Hakim,National Iraqi Alliance,0,National Iraqi Alliance,0,-0.69013
[CLS] Rufus King is a member of the [MASK] [MASK] [MASK] [MASK] political party . [SEP],"Country Party , a",Federalist:2 Party,0,Federalist:2 Party,0,-1.21002
[CLS] Ajit:2 Pawar:2 is a member of the [MASK] [MASK] [MASK] [MASK] [MASK] political party . [SEP],Bharatiya:4 Party,Nationalist:2 Congress Party,0,Nationalist:2 Congress Party,0,-0.63518
[CLS] Mostafa:2 Tajzadeh:3 is a member of the [MASK] [MASK] political party . [SEP],Pakistan Pakistan,Islamic Iran Participation:2 Front,0,Islamic Iran Participation:2 Front,0,-0.80455
[CLS] Carolina Viggiano:3 is a member of the [MASK] [MASK] [MASK] political party . [SEP],Social Democratic Party,Institutional:2 Revolutionary Party,0,Institutional:2 Revolutionary Party,0,-0.89481
[CLS] Annette Hurley is a member of the [MASK] [MASK] [MASK] political party . [SEP],House of Lords,Australian Labor Party,0,Australian Labor Party,0,-0.51698
[CLS] Alejandro Guevara Cobos:2 is a member of the [MASK] [MASK] [MASK] political party . [SEP],New New New,Institutional:2 Revolutionary Party,0,Institutional:2 Revolutionary Party,0,-0.83355
[CLS] Antanas Mockus:3 is a member of the [MASK] [MASK] [MASK] political party . [SEP],Party of Poland,Green Party,0,Green Party,0,-1.12428
[CLS] Jorge Busti:2 is a member of the [MASK] [MASK] [MASK] [MASK] [MASK] political party . [SEP],Ar Ar Ar Ar Ar,Justicialist:2 Party,0,Justicialist:2 Party,0,-1.22754
[CLS] Reinette:2 Klever:2 is a member of the [MASK] [MASK] [MASK] political party . [SEP],P P P,Party for Freedom,0,Party for Freedom,0,-0.78907
[CLS] Anwar Hussain:2 is a member of the [MASK] [MASK] [MASK] political party . [SEP],Al Jazeera:2,Indian National Congress,0,Indian National Congress,0,-0.90796
[CLS] Paul Reynaud:3 is a member of the [MASK] [MASK] political party . [SEP],Labour Party,Democratic Republican Alliance,0,Democratic Republican Alliance,0,-0.68237
[CLS] Ieuan:2 Wyn:2 Jones is a member of the [MASK] [MASK] [MASK] [MASK] political party . [SEP],##langlanglanglang:4,Plaid:2 Cymru,0,Plaid:2 Cymru,0,-1.01783
[CLS] José Ramírez Gamero:2 is a member of the [MASK] [MASK] [MASK] political party . [SEP],Social Democratic Party,Institutional:2 Revolutionary Party,0,Institutional:2 Revolutionary Party,0,-1.16121
[CLS] J . Krishna Palemar:2 is a member of the [MASK] [MASK] [MASK] [MASK] political party . [SEP],Bharatiya:4,Bharatiya:4 Janata:2 Party,0,Bharatiya:4 Janata:2 Party,0,-0.74716
[CLS] Larisa:3 Lee is a member of the [MASK] [MASK] [MASK] [MASK] [MASK] political party . [SEP],K K K K K,Country Liberal Party,0,Country Liberal Party,0,-1.10655
[CLS] Raimo:2 Ilaskivi:4 is a member of the [MASK] [MASK] [MASK] political party . [SEP],P P P,National Coalition Party,0,National Coalition Party,0,-0.76028
[CLS] Avraham:3 Ravitz:2 is a member of the [MASK] [MASK] [MASK] political party . [SEP],BJP:3,Degel:2 HaTorah:4,0,Degel:2 HaTorah:4,0,-0.91700
[CLS] Ed Harper is a member of the [MASK] [MASK] [MASK] political party . [SEP],House of Commons,Reform Party of Canada,0,Reform Party of Canada,0,-0.58800
[CLS] Sergio Lorenzo Quiroz:3 is a member of the [MASK] [MASK] [MASK] political party . [SEP],Social Democratic Party,Institutional:2 Revolutionary Party,0,Institutional:2 Revolutionary Party,0,-1.05118
[CLS] Bob Zimmer is a member of the [MASK] [MASK] political party . [SEP],United States,Conservative Party of Canada,0,Conservative Party of Canada,0,-0.35804
[CLS] Ernst Bergmann:2 is a member of the [MASK] [MASK] [MASK] [MASK] political party . [SEP],Communist Party of Germany,Nazi Party,0,Nazi Party,0,-0.95144
[CLS] Sue Walker is a member of the [MASK] [MASK] [MASK] political party . [SEP],House of Commons,Liberal Party of Australia,0,Liberal Party of Australia,0,-0.46379
[CLS] Farideh:3 Mashini:2 is a member of the [MASK] [MASK] political party . [SEP],Pakistan Pakistan,Islamic Iran Participation:2 Front,0,Islamic Iran Participation:2 Front,0,-0.79504
[CLS] Hans Olsson is a member of the [MASK] [MASK] [MASK] [MASK] political party . [SEP],socialdemokrata:4,Swedish Social Democratic Party,0,Swedish Social Democratic Party,0,-0.94831
[CLS] Frederick Frost is a member of the [MASK] [MASK] [MASK] political party . [SEP],House of Commons,New Zealand Labour Party,0,New Zealand Labour Party,0,-0.40247
[CLS] Presley Spruance:3 is a member of the [MASK] [MASK] [MASK] political party . [SEP],Spruance:3,Whig:2 Party,0,Whig:2 Party,0,-0.01521
[CLS] Su Rong:2 is a member of the [MASK] [MASK] [MASK] political party . [SEP],Party of China,Communist Party of China,0,Communist Party of China,0,-0.63968
[CLS] Archie Latimer:3 Hodgins:4 is a member of the [MASK] [MASK] political party . [SEP],United States,Progressive Party of Canada,0,Progressive Party of Canada,0,-0.48737
[CLS] Doug Moppett:3 is a member of the [MASK] [MASK] [MASK] political party . [SEP],Moppett:3,National Party of Australia,0,National Party of Australia,0,-0.04782
[CLS] James Cunningham is a member of the [MASK] [MASK] [MASK] political party . [SEP],House of Commons,Australian Labor Party,0,Australian Labor Party,0,-0.23637
[CLS] Ken Monteith:2 is a member of the [MASK] [MASK] [MASK] political party . [SEP],House of Commons,Progressive Conservative Party of Canada,0,Progressive Conservative Party of Canada,0,-0.36391
[CLS] Rainer Wend:2 is a member of the [MASK] [MASK] [MASK] political party . [SEP],P P P,Social Democratic Party of Germany,0,Social Democratic Party of Germany,0,-0.93584
[CLS] Tan Soo Khoon:3 is a member of the [MASK] [MASK] [MASK] [MASK] [MASK] political party . [SEP],K K K K K,People ' s Action Party,0,People ' s Action Party,0,-0.92597
[CLS] Achille Larose:2 is a member of the [MASK] [MASK] political party . [SEP],Larose:2,Quebec Liberal Party,0,Quebec Liberal Party,0,-0.02419
[CLS] A . Jayamohan:3 is a member of the [MASK] [MASK] [MASK] [MASK] [MASK] political party . [SEP],Bharatiya:4 Party,Indian National Congress,0,Indian National Congress,0,-0.74542
[CLS] Zsigmond Kunfi:2 is a member of the [MASK] [MASK] [MASK] [MASK] political party . [SEP],U . S .,Hungarian Social Democratic Party,0,Hungarian Social Democratic Party,0,-0.82805
[CLS] George Griffiths is a member of the [MASK] [MASK] political party . [SEP],Labour Party,Labour Party,1,Labour Party,1,-0.68072
[CLS] Joseph Garang:2 is a member of the [MASK] [MASK] political party . [SEP],Garang:2,Sudanese:2 Communist Party,0,Sudanese:2 Communist Party,0,-1.06409
[CLS] John Clark is a member of the [MASK] [MASK] [MASK] political party . [SEP],House of Commons,Federalist:2 Party,0,Federalist:2 Party,0,-0.37684
[CLS] Waldemar Witkowski:2 is a member of the [MASK] [MASK] [MASK] political party . [SEP],Party of Poland,Labour Union,0,Labour Union,0,-1.21856
[CLS] Don Marriott:3 is a member of the [MASK] [MASK] political party . [SEP],United States,Australian Labor Party,0,Australian Labor Party,0,-0.53844
[CLS] John Dufficy:2 is a member of the [MASK] [MASK] political party . [SEP],Labour Party,Australian Labor Party,0,Australian Labor Party,0,-1.41128
[CLS] K . Swami Veerabahu:4 is a member of the [MASK] [MASK] [MASK] political party . [SEP],Bharati:3,Tamil National Alliance,0,Tamil National Alliance,0,-0.40743
[CLS] Shulamit:3 Aloni:2 is a member of the [MASK] [MASK] [MASK] [MASK] political party . [SEP],Nakhtiari:4,Meretz:2,0,Meretz:2,0,-0.76675
[CLS] Beatriz Zavala:2 is a member of the [MASK] [MASK] [MASK] political party . [SEP],New New New,National Action Party,0,National Action Party,0,-0.78177
[CLS] William Homewood:2 is a member of the [MASK] [MASK] [MASK] political party . [SEP],House of Commons,Labour Party,0,Labour Party,0,-0.23265
[CLS] Salvador Allende is a member of the [MASK] [MASK] [MASK] political party . [SEP],Salvador Salvador Allende,Socialist Party of Chile,0,Socialist Party of Chile,0,-0.13937
[CLS] Andrew Gwynne:3 is a member of the [MASK] [MASK] political party . [SEP],Labour Party,Labour Party,1,Labour Party,1,-0.90341
[CLS] Robert Tickner:3 is a member of the [MASK] [MASK] political party . [SEP],Social Credit,Australian Labor Party,0,Australian Labor Party,0,-1.03709
[CLS] Chandan:2 Mitra:2 is a member of the [MASK] [MASK] [MASK] [MASK] [MASK] political party . [SEP],Bharatiya:4 Party,Bharatiya:4 Janata:2 Party,0,Bharatiya:4 Janata:2 Party,0,-0.96084
[CLS] Paul Hilton is a member of the [MASK] [MASK] [MASK] [MASK] political party . [SEP],U . S .,Australian Labor Party,0,Australian Labor Party,0,-0.90504
[CLS] Thomas W . Bucci:2 is a member of the [MASK] [MASK] [MASK] political party . [SEP],House House Party,Democratic Party,0,Democratic Party,0,-0.76633
[CLS] Manoj:2 Chakraborty:4 is a member of the [MASK] [MASK] [MASK] [MASK] [MASK] political party . [SEP],Bharatiya:4 Party,Indian National Congress,0,Indian National Congress,0,-0.72393
[CLS] Moses Elijah McGarry:5 is a member of the [MASK] [MASK] political party . [SEP],United States,Nova Scotia Liberal Party,0,Nova Scotia Liberal Party,0,-0.67148
[CLS] Carlos Jonguitud:3 Barrios is a member of the [MASK] [MASK] [MASK] [MASK] [MASK] political party . [SEP],G G G G G,Institutional:2 Revolutionary Party,0,Institutional:2 Revolutionary Party,0,-1.41497
[CLS] Lara Giddings:3 is a member of the [MASK] [MASK] political party . [SEP],United States,Australian Labor Party,0,Australian Labor Party,0,-0.51512
"[CLS] Alexander Fermor:3 - Hesketh:3 , 3rd Baron Hesketh:3 is a member of the [MASK] [MASK] [MASK] political party . [SEP]",House of House,UK Independence Party,0,UK Independence Party,0,-0.41171
[CLS] Yosef:2 Kremerman:3 is a member of the [MASK] [MASK] [MASK] [MASK] [MASK] political party . [SEP],Yosef:2 Kremerman:3,Herut:2,0,Herut:2,0,-0.48958
[CLS] Christa:2 Schroeder:3 is a member of the [MASK] [MASK] [MASK] [MASK] political party . [SEP],socialdemokrate:4,Nazi Party,0,Nazi Party,0,-1.02965
[CLS] James Rajotte:2 is a member of the [MASK] [MASK] [MASK] political party . [SEP],BJP:3,Conservative Party of Canada,0,Conservative Party of Canada,0,-1.10521
[CLS] Louis Auguste Olivier is a member of the [MASK] [MASK] political party . [SEP],Labour Party,Liberal Party of Canada,0,Liberal Party of Canada,0,-1.03262
[CLS] David Vaughan is a member of the [MASK] political party . [SEP],Labour,Labour Party,0,Labour Party,0,-1.22105
[CLS] Katalin Ertsey:3 is a member of the [MASK] [MASK] [MASK] political party . [SEP],Austro - Hungarian,Politics Can Be Different,0,Politics Can Be Different,0,-0.80942
