sentence,prediction,gold_inflection,is_same,gold_original,is_same,log_prob
"[CLS] Jelenino:3 , Szczecinek:2 County is located in [MASK] [MASK] [MASK] . [SEP]",Jelenino:3,Gmina Szczecinek:2,0,Gmina Szczecinek:2,0,-0.51132
[CLS] Daasdorf:3 am Berge is located in [MASK] [MASK] [MASK] . [SEP],the following municipalities,Weimarer Land,0,Weimarer Land,0,-0.36569
[CLS] Dungamal:3 is located in [MASK] [MASK] [MASK] . [SEP],Dungamal:3,Khordha:3 district,0,Khordha:3 district,0,-0.74929
[CLS] Țipala:3 is located in [MASK] [MASK] [MASK] . [SEP],Țipala:3,Ialoveni:3 District,0,Ialoveni:3 District,0,-0.02356
[CLS] South - West Land Division is located in [MASK] [MASK] [MASK] [MASK] . [SEP],South - West Land,Western Australia,0,Western Australia,0,-0.22413
[CLS] Fort Portal is located in [MASK] [MASK] . [SEP],Fort Portal,Kabarole:3 District,0,Kabarole:3 District,0,-0.28411
[CLS] Jefferson Township is located in [MASK] [MASK] [MASK] [MASK] . [SEP],"Jefferson County , Indiana",Whitley:3 County,0,Whitley:3 County,0,-0.64910
[CLS] Monaleen:2 GAA:2 is located in [MASK] [MASK] . [SEP],Monaleen:2,County Limerick,0,County Limerick,0,-0.01849
"[CLS] Bargate:2 , Derbyshire is located in [MASK] [MASK] . [SEP]",Bargate:2,Belper:2,0,Belper:2,0,-0.03103
[CLS] Liberec Region is located in [MASK] [MASK] [MASK] . [SEP],the Liberec Region,Czech Republic,0,Czech Republic,0,-0.51722
[CLS] list of universities and colleges in Iloilo:3 is located in [MASK] [MASK] [MASK] . [SEP],Iloilo:3,Iloilo:3,1,Iloilo:3,1,-0.05035
[CLS] Grose:2 Vale is located in [MASK] [MASK] [MASK] . [SEP],Grose:2 Vale,New South Wales,0,New South Wales,0,-0.26780
[CLS] Loyd:2 is located in [MASK] [MASK] [MASK] . [SEP],U . S,Bollinger:2 County,0,Bollinger:2 County,0,-0.49116
[CLS] Hanjirak:3 is located in [MASK] [MASK] [MASK] . [SEP],Hanjirak:3,Abreis:2 Rural District,0,Abreis:2 Rural District,0,-0.29691
[CLS] Arshaq:3 - e Gharbi:2 Rural District is located in [MASK] [MASK] [MASK] [MASK] . [SEP],the province of Fars,Moradlu:3 District,0,Moradlu:3 District,0,-0.67412
[CLS] Bargo:2 is located in [MASK] [MASK] . [SEP],Bargo:2,New South Wales,0,New South Wales,0,-0.04191
[CLS] Maksar:3 - e Vosta:2 is located in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],"Maksar:3 , Iran",Jarahi:2 Rural District,0,Jarahi:2 Rural District,0,-1.01863
[CLS] Masonic:2 Temple Building is located in [MASK] [MASK] [MASK] . [SEP],Masonic:2 Temple,North Carolina,0,North Carolina,0,-0.16845
[CLS] Hasanabad:2 - e Layen:2 - e Now is located in [MASK] [MASK] [MASK] . [SEP],Khuzestan:3,Hezarmasjed:4 Rural District,0,Hezarmasjed:4 Rural District,0,-0.33638
[CLS] Fremont:3 Township is located in [MASK] [MASK] [MASK] . [SEP],New York County,Cedar County,0,Cedar County,0,-0.38738
[CLS] Aksay:2 is located in [MASK] [MASK] [MASK] . [SEP],U . S,West Kazakhstan Region,0,West Kazakhstan Region,0,-0.79799
[CLS] Ab Gazan:2 is located in [MASK] [MASK] [MASK] . [SEP],Ab Gazan:2,Abnama:2 Rural District,0,Abnama:2 Rural District,0,-0.53614
[CLS] Arcozelo:3 is located in [MASK] [MASK] [MASK] . [SEP],the following municipalities,Vila Nova de Gaia,0,Vila Nova de Gaia,0,-0.72872
"[CLS] Trzcianka:4 , Ciechanów:3 County is located in [MASK] [MASK] [MASK] [MASK] . [SEP]",the center of town,Gmina Regimin:2,0,Gmina Regimin:2,0,-0.47865
[CLS] Gleneagles:3 Hotel is located in [MASK] [MASK] [MASK] . [SEP],Gleneagles:3,Auchterarder:3,0,Auchterarder:3,0,-0.04920
[CLS] Rathipur:3 Barada:2 Banipith:3 is located in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Rathipur:3 Barada:2,West Bengal,0,West Bengal,0,-0.86130
[CLS] Peaton:2 is located in [MASK] [MASK] . [SEP],Peaton:2,Shropshire:4,0,Shropshire:4,0,-0.01269
[CLS] Gmina Celestynów:3 is located in [MASK] [MASK] . [SEP],the gmina,Otwock:3 County,0,Otwock:3 County,0,-0.30334
[CLS] Asphodel:4 - Norwood:2 is located in [MASK] [MASK] [MASK] [MASK] . [SEP],Asphodel:4,Peterborough County,0,Peterborough County,0,-0.27519
[CLS] La Pellerine:2 is located in [MASK] [MASK] [MASK] . [SEP],La Pellerine:2,Maine - et - Loire,0,Maine - et - Loire,0,-0.83994
[CLS] Aqaba:3 Archaeological Museum is located in [MASK] [MASK] [MASK] . [SEP],Aqaba:3,Aqaba:3,1,Aqaba:3,1,-0.07955
[CLS] Ovoshtartsi:4 is located in [MASK] [MASK] [MASK] [MASK] . [SEP],Ovoshtartsi:4,Gabrovo:3 Province,0,Gabrovo:3 Province,0,-0.08564
[CLS] Standard is located in [MASK] [MASK] [MASK] . [SEP],U . S,Kanawha:3 County,0,Kanawha:3 County,0,-0.62433
[CLS] Sreerampur:4 - Uttarpara:2 community development block is located in [MASK] [MASK] [MASK] [MASK] . [SEP],"Uttarpara:2 , India",Hooghly:3 district,0,Hooghly:3 district,0,-0.49671
[CLS] RCAF:2 Station Puntzi:3 Mountain is located in [MASK] [MASK] [MASK] [MASK] . [SEP],Puntzi:3 Mountain,British Columbia,0,British Columbia,0,-0.06437
[CLS] Sokourani:3 - Missirikoro:3 is located in [MASK] [MASK] [MASK] . [SEP],Sokourani:3,Sikasso:3 Region,0,Sikasso:3 Region,0,-0.52591
"[CLS] Loven:2 , Iran is located in [MASK] [MASK] [MASK] [MASK] . [SEP]","Loven:2 , Iran",Tang - e Haft Rural District,0,Tang - e Haft Rural District,0,-0.20154
[CLS] Saint - Pierre - de - Vassols:3 is located in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the north of the commune,Vaucluse:3,0,Vaucluse:3,0,-0.81083
[CLS] Chah:2 - e Tah:2 is located in [MASK] [MASK] [MASK] . [SEP],Khan Khan District,Golshan:2 Rural District,0,Golshan:2 Rural District,0,-1.03760
"[CLS] Morzyczyn:3 , Greater Poland Voivodeship is located in [MASK] [MASK] [MASK] . [SEP]",Morzyczyn:3,Gmina Wierzbinek:4,0,Gmina Wierzbinek:4,0,-0.13409
[CLS] Osceola:3 is located in [MASK] [MASK] [MASK] . [SEP],St . St,Clarke County,0,Clarke County,0,-0.42958
"[CLS] Konare:2 , Dobrich:3 Province is located in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]","Konare:2 , Konare:2",General Toshevo:3 Municipality,0,General Toshevo:3 Municipality,0,-0.51613
[CLS] Samuel Taft:2 House is located in [MASK] [MASK] [MASK] . [SEP],Samuel Taft:2,Uxbridge:3,0,Uxbridge:3,0,-0.03453
[CLS] Yengi:2 Kand:2 is located in [MASK] [MASK] [MASK] [MASK] . [SEP],Yengi:2 Kand:2,West Azarbaijan:4 Province,0,West Azarbaijan:4 Province,0,-0.25508
[CLS] Onllwyn:3 is located in [MASK] [MASK] [MASK] . [SEP],U . S,Neath:2 Port Talbot County Borough,0,Neath:2 Port Talbot County Borough,0,-0.32329
[CLS] Kostolná:3 pri Dunaji:2 is located in [MASK] [MASK] [MASK] . [SEP],the town centre,Senec:2 District,0,Senec:2 District,0,-0.94078
[CLS] Lgota:3 Wolbromska:4 is located in [MASK] [MASK] [MASK] . [SEP],U . S,Gmina Wolbrom:3,0,Gmina Wolbrom:3,0,-0.61356
[CLS] Chilamkur:3 is located in [MASK] [MASK] [MASK] . [SEP],Chilamkur:3,Kadapa:2 District,0,Kadapa:2 District,0,-0.33433
"[CLS] Jafarabad:3 , Chang Almas:2 is located in [MASK] [MASK] [MASK] . [SEP]",Chang Almas:2,Pir:2 Taj Rural District,0,Pir:2 Taj Rural District,0,-0.71600
[CLS] Murchi:2 is located in [MASK] [MASK] . [SEP],Murchi:2,Baladarband:3 Rural District,0,Baladarband:3 Rural District,0,-0.03758
[CLS] Tortora:2 is located in [MASK] [MASK] . [SEP],Tortora:2,Province of Cosenza:2,0,Province of Cosenza:2,0,-0.64225
[CLS] The Second High School Attached:3 to Beijing Normal University is located in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],"Beijing , Beijing , China",Xicheng:3 District,0,Xicheng:3 District,0,-0.76521
[CLS] Nambiyur:3 is located in [MASK] [MASK] [MASK] . [SEP],Nambiyur:3,Erode:2 district,0,Erode:2 district,0,-0.00717
[CLS] Terenten:2 is located in [MASK] [MASK] . [SEP],Terenten:2,South Tyrol:2,0,South Tyrol:2,0,-0.04355
[CLS] Rzeczyca:4 - Kolonia is located in [MASK] [MASK] [MASK] . [SEP],the town proper,Gmina Szastarka:4,0,Gmina Szastarka:4,0,-0.58946
"[CLS] Wielgoszcz:4 , West Pomeranian:2 Voivodeship is located in [MASK] [MASK] [MASK] [MASK] . [SEP]",Wielgoszcz:4,Gmina Recz:2,0,Gmina Recz:2,0,-0.00233
[CLS] Bonkuy:3 - e Heydarlu:3 is located in [MASK] [MASK] [MASK] . [SEP],Bonkuy:3,Aviz:2 Rural District,0,Aviz:2 Rural District,0,-0.10066
"[CLS] Świeszewo:4 , Gmina Pokrzywnica:5 is located in [MASK] [MASK] [MASK] . [SEP]",the gmina district,Gmina Pokrzywnica:5,0,Gmina Pokrzywnica:5,0,-0.48212
[CLS] Owrganjeh:5 is located in [MASK] [MASK] [MASK] . [SEP],District District District,Bizineh:3 Rud:2 Rural District,0,Bizineh:3 Rud:2 Rural District,0,-0.93397
[CLS] Powell is located in [MASK] [MASK] [MASK] . [SEP],W . W,Park County,0,Park County,0,-0.89710
"[CLS] Akbarabad:2 , Delfan:2 is located in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]","Akbarabad:2 , Delfan:2",Nurabad:2 Rural District,0,Nurabad:2 Rural District,0,-0.78339
"[CLS] Chippawa:3 , Ontario is located in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]","Chippawa:3 , Ontario",Niagara Falls,0,Niagara Falls,0,-0.02715
[CLS] Messina is located in [MASK] [MASK] [MASK] . [SEP],"Messina , Messina",Province of Messina,0,Province of Messina,0,-0.66737
[CLS] Porumbeni:3 is located in [MASK] [MASK] [MASK] . [SEP],the Roman Roman,Harghita:3 County,0,Harghita:3 County,0,-0.89906
[CLS] Mašoviće:4 is located in [MASK] [MASK] [MASK] [MASK] . [SEP],Mašoviće:4,Sjenica:3,0,Sjenica:3,0,-0.66989
[CLS] Hajji:3 Balkhan:3 is located in [MASK] [MASK] [MASK] . [SEP],Agra:2 district,Golestan:2 Province,0,Golestan:2 Province,0,-0.91491
[CLS] Böhlen:3 is located in [MASK] [MASK] [MASK] . [SEP],Böhlen:3,Ilm:2 - Kreis,0,Ilm:2 - Kreis,0,-0.14885
[CLS] Cassaro:2 is located in [MASK] [MASK] . [SEP],Cassaro:2,Province of Syracuse,0,Province of Syracuse,0,-0.28239
[CLS] Hadano:2 Station is located in [MASK] [MASK] [MASK] . [SEP],Hadano:2 Station,Hadano:2,0,Hadano:2,0,-0.43515
[CLS] Velvarai:3 is located in [MASK] [MASK] [MASK] . [SEP],Velvarai:3,Pudukkottai:5 district,0,Pudukkottai:5 district,0,-0.97240
[CLS] Alexander Mills is located in [MASK] [MASK] . [SEP],Alexander Mills,North Carolina,0,North Carolina,0,-0.40603
[CLS] Częszyce:4 is located in [MASK] [MASK] [MASK] [MASK] . [SEP],Częszyce:4,Gmina Strzelin:3,0,Gmina Strzelin:3,0,-0.59577
[CLS] Band Gan is located in [MASK] [MASK] . [SEP],Band Gan,Sarduiyeh:4 District,0,Sarduiyeh:4 District,0,-0.14027
[CLS] Vorpommern - Greifswald District is located in [MASK] [MASK] [MASK] . [SEP],Vorpommern - Greifswald,Mecklenburg - Vorpommern,0,Mecklenburg - Vorpommern,0,-0.10807
[CLS] Kerr Township is located in [MASK] [MASK] . [SEP],Kerr Township,Champaign:3 County,0,Champaign:3 County,0,-0.41795
[CLS] Kupwara:3 district is located in [MASK] [MASK] [MASK] . [SEP],"Karnataka , India",Jammu and Kashmir,0,Jammu and Kashmir,0,-0.79939
[CLS] Lantosque:3 is located in [MASK] [MASK] [MASK] . [SEP],Lantosque:3,Alpes - Maritimes:2,0,Alpes - Maritimes:2,0,-0.87421
[CLS] Ariyalai:3 is located in [MASK] [MASK] [MASK] . [SEP],Ariyalai:3,Jaffna:3 District,0,Jaffna:3 District,0,-0.12415
"[CLS] Lasek:2 , Łódź Voivodeship is located in [MASK] [MASK] . [SEP]",Lasek:2,Gmina Warta:2,0,Gmina Warta:2,0,-0.32968
[CLS] Gmina Zaklików:3 is located in [MASK] [MASK] [MASK] [MASK] . [SEP],gmina Zaklików:3,Stalowa:2 Wola County,0,Stalowa:2 Wola County,0,-0.68547
[CLS] Gascueña:3 de Bornova:2 is located in [MASK] [MASK] [MASK] . [SEP],the following municipalities,Guadalajara Province,0,Guadalajara Province,0,-0.58539
[CLS] Aqatla:3 is located in [MASK] [MASK] [MASK] . [SEP],Aqatla:3,Khuzestan:3 Province,0,Khuzestan:3 Province,0,-0.01585
[CLS] Liberty Township is located in [MASK] [MASK] [MASK] . [SEP],New York County,Fairfield County,0,Fairfield County,0,-0.41751
[CLS] Peoples is located in [MASK] [MASK] [MASK] [MASK] . [SEP],the state of Minnesota,Jackson County,0,Jackson County,0,-1.27461
[CLS] Nętno:3 is located in [MASK] [MASK] [MASK] . [SEP],Pomeranian:2 Voivodeship,Gmina Drawsko:3 Pomorskie:3,0,Gmina Drawsko:3 Pomorskie:3,0,-0.33711
[CLS] Kumane:2 is located in [MASK] [MASK] . [SEP],Kumane:2,Central Banat:2 District,0,Central Banat:2 District,0,-0.03104
[CLS] Calasparra:4 FC is located in [MASK] [MASK] [MASK] [MASK] . [SEP],Calasparra:4,Calasparra:4,1,Calasparra:4,1,-0.01132
"[CLS] Canso:2 , Nova Scotia is located in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]","Canso:2 , Nova Scotia",Guysborough:3 County,0,Guysborough:3 County,0,-0.01866
"[CLS] Głożyny:4 , Greater Poland Voivodeship is located in [MASK] [MASK] [MASK] [MASK] . [SEP]",Głożyny:4,Gmina Witkowo:2,0,Gmina Witkowo:2,0,-0.16708
[CLS] Veneküla:3 is located in [MASK] [MASK] [MASK] . [SEP],Ra Ra Ra,Rae Rural Municipality,0,Rae Rural Municipality,0,-0.54272
"[CLS] Dobromierz:4 , Świętokrzyskie:6 Voivodeship is located in [MASK] [MASK] [MASK] [MASK] . [SEP]",Dobromierz:4,Gmina Kluczewsko:4,0,Gmina Kluczewsko:4,0,-0.01065
[CLS] Cisowy:3 is located in [MASK] [MASK] [MASK] . [SEP],Cisowy:3,"Gmina Osiek:2 , Pomeranian:2 Voivodeship",0,"Gmina Osiek:2 , Pomeranian:2 Voivodeship",0,-0.82237
[CLS] Owrjak:3 is located in [MASK] [MASK] [MASK] . [SEP],U . S,Oryad:3 Rural District,0,Oryad:3 Rural District,0,-0.89854
[CLS] Sardis:2 is located in [MASK] [MASK] . [SEP],Sardis:2,Henderson County,0,Henderson County,0,-0.53637
[CLS] Livada:2 is located in [MASK] [MASK] . [SEP],Livada:2,Satu Mare County,0,Satu Mare County,0,-0.76078
[CLS] Crown Mountain is located in [MASK] [MASK] . [SEP],Crown Mountain,British Columbia,0,British Columbia,0,-0.51304
[CLS] Rachcin:3 - Okrągła:3 is located in [MASK] [MASK] [MASK] . [SEP],Rachcin:3,"Gmina Bobrowniki:3 , Kuyavian:3 - Pomeranian:2 Voivodeship",0,"Gmina Bobrowniki:3 , Kuyavian:3 - Pomeranian:2 Voivodeship",0,-0.69817
[CLS] Tin Shui:2 Wai:2 Sports Ground is located in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Tin Shui:2 Wai:2,Tin Shui:2 Wai:2,1,Tin Shui:2 Wai:2,1,-0.32381
[CLS] Moskovsky:3 District is located in [MASK] [MASK] [MASK] . [SEP],the Oblast Oblast,Chuy:2 Region,0,Chuy:2 Region,0,-0.84122
[CLS] Qeshlaq:3 - e Talkhab:2 is located in [MASK] [MASK] [MASK] . [SEP],Madhya Pradesh district,West Azarbaijan:4 Province,0,West Azarbaijan:4 Province,0,-0.95750
[CLS] Thummalapenta:4 is located in [MASK] [MASK] [MASK] [MASK] . [SEP],Thummalapenta:4,Andhra Pradesh,0,Andhra Pradesh,0,-0.19106
[CLS] Çimiköy:4 is located in [MASK] [MASK] [MASK] [MASK] . [SEP],Çimiköy:4,Akseki:3,0,Akseki:3,0,-0.39040
[CLS] West Franklin Township is located in [MASK] [MASK] . [SEP],the Township,Armstrong County,0,Armstrong County,0,-0.84774
[CLS] Hōsono:4 Station is located in [MASK] [MASK] [MASK] [MASK] . [SEP],Hōsono:4,Seika:2,0,Seika:2,0,-0.79531
[CLS] Mortad:2 is located in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the north of Mortad:2,Nizamabad:3 district,0,Nizamabad:3 district,0,-1.21113
[CLS] Shukachari:3 is located in [MASK] [MASK] [MASK] . [SEP],Shukachari:3,Sangli:2 district,0,Sangli:2 district,0,-0.54225
"[CLS] Fujerd:3 , Qom:2 is located in [MASK] [MASK] [MASK] . [SEP]",the Qom:2,Dastjerd:3 Rural District,0,Dastjerd:3 Rural District,0,-0.41790
[CLS] Rue Castle is located in [MASK] [MASK] . [SEP],Rue Castle,Canton of Fribourg,0,Canton of Fribourg,0,-0.23448
[CLS] Kalleh:2 Gah:2 is located in [MASK] [MASK] [MASK] [MASK] . [SEP],Kalleh:2 Gah:2,Sadat:2 Mahmudi:2 Rural District,0,Sadat:2 Mahmudi:2 Rural District,0,-0.63953
[CLS] Vanashen:3 is located in [MASK] [MASK] [MASK] . [SEP],U . S,Ararat:2 Province,0,Ararat:2 Province,0,-0.93731
"[CLS] Sanhe:2 , Hubei:2 is located in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]","Sanhe:2 , Hubei:2",Yingcheng:3 City,0,Yingcheng:3 City,0,-0.45858
[CLS] Nattampatti:4 is located in [MASK] [MASK] [MASK] [MASK] . [SEP],Nattampatti:4,Pudukkottai:5 district,0,Pudukkottai:5 district,0,-0.36437
[CLS] Seytroux:3 is located in [MASK] [MASK] [MASK] . [SEP],the Indre département,Haute - Savoie,0,Haute - Savoie,0,-0.96634
[CLS] Anastazew:3 is located in [MASK] [MASK] [MASK] . [SEP],U . S,Gmina Zabrodzie:3,0,Gmina Zabrodzie:3,0,-0.78823
[CLS] Central District is located in [MASK] [MASK] [MASK] . [SEP],the Central District,Shahrud:2 County,0,Shahrud:2 County,0,-0.81498
[CLS] Meadow:2 Vale is located in [MASK] [MASK] [MASK] . [SEP],Meadow:2 Vale,Jefferson County,0,Jefferson County,0,-0.05702
[CLS] Limésy:3 is located in [MASK] [MASK] [MASK] . [SEP],Limésy:3,Seine - Maritime,0,Seine - Maritime,0,-0.36746
[CLS] Shahverdi:2 is located in [MASK] [MASK] . [SEP],Shahverdi:2,Qeshlaq:3 Rural District ( Ahar:2 County ),0,Qeshlaq:3 Rural District ( Ahar:2 County ),0,-0.55488
[CLS] Nazacara:3 de Pacajes:2 Municipality is located in [MASK] [MASK] [MASK] . [SEP],Province of Province,Pacajes:2 Province,0,Pacajes:2 Province,0,-0.30608
[CLS] Pantang:2 is located in [MASK] [MASK] . [SEP],Pantang:2,Ga East Municipal District,0,Ga East Municipal District,0,-0.01080
[CLS] West Bromwich:3 Road is located in [MASK] [MASK] [MASK] [MASK] . [SEP],West Bromwich:3,Walsall:3,0,Walsall:3,0,-0.01944
[CLS] Frączkowo:4 is located in [MASK] [MASK] [MASK] [MASK] . [SEP],Frączkowo:4,Gmina Barciany:3,0,Gmina Barciany:3,0,-0.58240
[CLS] Klimovsky:4 District is located in [MASK] [MASK] [MASK] . [SEP],the Oblast Oblast,Bryansk:2 Oblast,0,Bryansk:2 Oblast,0,-0.88905
"[CLS] Fort Donnally:2 , West Virginia is located in [MASK] [MASK] [MASK] [MASK] . [SEP]",the Donnally:2 area,Greenbrier:3 County,0,Greenbrier:3 County,0,-0.92548
[CLS] Bureng:2 is located in [MASK] [MASK] . [SEP],Bureng:2,Darmian:2 County,0,Darmian:2 County,0,-0.84282
[CLS] Sengkurong:3 is located in [MASK] [MASK] [MASK] . [SEP],Sengkurong:3,Brunei - Muara:2 District,0,Brunei - Muara:2 District,0,-0.00191
[CLS] Mazraeh:4 - ye Fadak:2 is located in [MASK] [MASK] [MASK] . [SEP],Mazrae:3,Palangabad:3 Rural District,0,Palangabad:3 Rural District,0,-0.13327
[CLS] Mouillac:3 is located in [MASK] [MASK] [MASK] . [SEP],Mouillac:3,Tarn - et - Garonne,0,Tarn - et - Garonne,0,-0.89602
"[CLS] Layo:2 , Cusco:2 is located in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]","Layo:2 , Cusco:2",Cusco:2,0,Cusco:2,0,-0.79752
[CLS] Nishio:3 is located in [MASK] [MASK] [MASK] . [SEP],Nishio:3,Aichi:2 Prefecture,0,Aichi:2 Prefecture,0,-0.26886
[CLS] Long Range Mountains is located in [MASK] [MASK] [MASK] . [SEP],New South Wales,Newfoundland and Labrador,0,Newfoundland and Labrador,0,-0.72544
[CLS] Amreh:3 Sit is located in [MASK] [MASK] [MASK] [MASK] . [SEP],Amreh:3 Sit,Bowalhasan:4 Rural District,0,Bowalhasan:4 Rural District,0,-0.24960
"[CLS] Sady:2 , Opole Voivodeship is located in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]","Sady:2 , Opole Voivodeship",Opole County,0,Opole County,0,-0.36048
[CLS] Eleutherae:4 is located in [MASK] [MASK] [MASK] [MASK] . [SEP],Eleutherae:4,Oinoi:3,0,Oinoi:3,0,-1.14800
[CLS] Perumbala:3 is located in [MASK] [MASK] [MASK] . [SEP],Perumbala:3,Kasaragod:4 district,0,Kasaragod:4 district,0,-0.37983
[CLS] Machhti:2 is located in [MASK] [MASK] . [SEP],Machhti:2,Uttar Pradesh,0,Uttar Pradesh,0,-0.93628
[CLS] Paint:2 Rock is located in [MASK] [MASK] [MASK] . [SEP],Paint:2 Rock,Jackson County,0,Jackson County,0,-0.51422
"[CLS] Liberty , Fulton County , Kentucky is located in [MASK] [MASK] [MASK] [MASK] . [SEP]",the City of Liberty,Fulton County,0,Fulton County,0,-0.56582
[CLS] Ypsonas:3 is located in [MASK] [MASK] [MASK] . [SEP],Ypsonas:3,Limassol:3 District,0,Limassol:3 District,0,-0.74302
[CLS] Harif:2 is located in [MASK] [MASK] . [SEP],Harif:2,Rudbar:3 - e Mohammad - e Zamani:2 Rural District,0,Rudbar:3 - e Mohammad - e Zamani:2 Rural District,0,-0.06223
[CLS] Vikhammer:3 Station is located in [MASK] [MASK] [MASK] . [SEP],Vikhammer:3,Malvik:2,0,Malvik:2,0,-0.14227
[CLS] Ljunghusen:4 is located in [MASK] [MASK] [MASK] [MASK] . [SEP],Ljunghusen:4,Vellinge:3 Municipality,0,Vellinge:3 Municipality,0,-0.24133
[CLS] Jindera:2 is located in [MASK] [MASK] . [SEP],Jindera:2,New South Wales,0,New South Wales,0,-0.02658
[CLS] Brumano:3 is located in [MASK] [MASK] [MASK] . [SEP],Brumano:3,Province of Bergamo,0,Province of Bergamo,0,-0.01572
[CLS] Vardun:2 is located in [MASK] [MASK] . [SEP],Vardun:2,Targovishte:4 Municipality,0,Targovishte:4 Municipality,0,-1.17937
[CLS] Rägavere:4 is located in [MASK] [MASK] [MASK] [MASK] . [SEP],Rägavere:4,Tapa:2 Rural Municipality,0,Tapa:2 Rural Municipality,0,-0.15971
[CLS] Zwammerdam:4 is located in [MASK] [MASK] [MASK] [MASK] . [SEP],Zwammerdam:4,Alphen:2 aan den Rijn:2,0,Alphen:2 aan den Rijn:2,0,-0.28760
[CLS] Yandeyarra:4 Community is located in [MASK] [MASK] [MASK] [MASK] . [SEP],Yandeyarra:4,Western Australia,0,Western Australia,0,-0.59454
"[CLS] Barcie:2 , West Pomeranian:2 Voivodeship is located in [MASK] [MASK] [MASK] . [SEP]",the sea sea,Gmina Cedynia:3,0,Gmina Cedynia:3,0,-0.59043
[CLS] Khunik:2 - e Pay Godar:2 is located in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Khunik:2 - e Pay,Qaen:2 Rural District,0,Qaen:2 Rural District,0,-0.91978
[CLS] Oonga:2 is located in [MASK] [MASK] . [SEP],Oonga:2,Martna:2 Rural Municipality,0,Martna:2 Rural Municipality,0,-1.25428
[CLS] Alanngorsuup:5 Sermia:2 is located in [MASK] [MASK] [MASK] . [SEP],the Sermia:2,Qaasuitsup:5,0,Qaasuitsup:5,0,-0.54512
[CLS] Humber:2 Arm South is located in [MASK] [MASK] [MASK] [MASK] . [SEP],Humber:2 Arm South,Newfoundland and Labrador,0,Newfoundland and Labrador,0,-0.01362
[CLS] Deh:2 Khinu:2 is located in [MASK] [MASK] [MASK] [MASK] . [SEP],Deh:2 Khinu:2,Balvard:2 Rural District,0,Balvard:2 Rural District,0,-0.66779
[CLS] Hpaochan:4 is located in [MASK] [MASK] [MASK] [MASK] . [SEP],Hpaochan:4,Myitkyina:4 District,0,Myitkyina:4 District,0,-0.51658
[CLS] Dog Walk is located in [MASK] [MASK] . [SEP],Dog Walk,Lincoln County,0,Lincoln County,0,-0.45649
[CLS] Heqing:2 County is located in [MASK] [MASK] [MASK] . [SEP],Heqing:2 County,Dali:2 Bai Autonomous Prefecture,0,Dali:2 Bai Autonomous Prefecture,0,-0.50759
[CLS] Seven Springs is located in [MASK] [MASK] . [SEP],Seven Springs,Wayne County,0,Wayne County,0,-0.00995
[CLS] Ash is located in [MASK] [MASK] [MASK] . [SEP],the Ash tehsil,Douglas County,0,Douglas County,0,-1.55222
[CLS] Stade Souidani:3 Boujemaa:3 is located in [MASK] [MASK] [MASK] . [SEP],Boujemaa:3,Guelma:3,0,Guelma:3,0,-0.16323
"[CLS] Hippodrome:3 , Bamako:3 is located in [MASK] [MASK] [MASK] . [SEP]",Bamako:3,Bamako:3,1,Bamako:3,1,-0.01156
[CLS] Leonessa:2 is located in [MASK] [MASK] . [SEP],Leonessa:2,Province of Rieti:2,0,Province of Rieti:2,0,-0.53442
[CLS] Hajji:3 Kandi:2 Rud:2 is located in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Hajji:3 Kandi:2,Qaranqu:3 Rural District,0,Qaranqu:3 Rural District,0,-0.45323
[CLS] Střelice:3 is located in [MASK] [MASK] [MASK] . [SEP],Střelice:3,Brno - Country District,0,Brno - Country District,0,-0.02280
[CLS] Lathi:2 is located in [MASK] [MASK] . [SEP],Madhya Pradesh,Amreli:3 district,0,Amreli:3 district,0,-0.63338
[CLS] Stadion Zagłębia:4 Lubin:2 is located in [MASK] [MASK] . [SEP],Lubin:2,Lubin:2,1,Lubin:2,1,-0.11166
[CLS] Peetri:3 is located in [MASK] [MASK] [MASK] . [SEP],Peetri:3,Kareda:2 Rural Municipality,0,Kareda:2 Rural Municipality,0,-0.00837
"[CLS] Helenów:2 , Chełm:3 County is located in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",the center of Helenów:2,"Gmina Wierzbica:3 , Lublin Voivodeship",0,"Gmina Wierzbica:3 , Lublin Voivodeship",0,-0.62259
[CLS] Le Plessis - Macé:2 is located in [MASK] [MASK] [MASK] . [SEP],U . S,Maine - et - Loire,0,Maine - et - Loire,0,-0.57360
[CLS] Kandiratheertham:5 is located in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Kandiratheertham:5,Tamil Nadu,0,Tamil Nadu,0,-0.43365
