sentence,prediction,gold_inflection,is_same,gold_original,is_same,log_prob
[CLS] Don Revie:2 plays with [MASK] [MASK] [MASK] . [SEP],Don Revie:2,The Football League XI,0,The Football League XI,0,-0.56589
[CLS] Fernando Ricksen:2 plays with [MASK] [MASK] [MASK] . [SEP],the national team,Netherlands national football team,0,Netherlands national football team,0,-1.15313
[CLS] Mark Patterson plays with [MASK] [MASK] [MASK] . [SEP],the Texas Rangers,Blackburn Rovers F . C .,0,Blackburn Rovers F . C .,0,-0.90544
[CLS] Con Barrell:2 plays with [MASK] [MASK] [MASK] . [SEP],Con Barrell:2,New Zealand national rugby union team,0,New Zealand national rugby union team,0,-0.27273
[CLS] Phil Jagielka:3 plays with [MASK] [MASK] [MASK] [MASK] . [SEP],Phil Jagielka:3,England national football team,0,England national football team,0,-0.66668
[CLS] Nick Markakis:2 plays with [MASK] [MASK] [MASK] . [SEP],Nick Markakis:2,Baltimore Orioles:3,0,Baltimore Orioles:3,0,-0.94983
[CLS] Glenn Burvill:3 plays with [MASK] [MASK] [MASK] [MASK] . [SEP],Glenn Burvill:3,Aldershot:3 F . C .,0,Aldershot:3 F . C .,0,-0.27046
[CLS] Pete Larson plays with [MASK] [MASK] [MASK] . [SEP],St . St,Washington Redskins:2,0,Washington Redskins:2,0,-0.53001
[CLS] Bobby Walden plays with [MASK] [MASK] [MASK] . [SEP],Sox Sox Sox,Edmonton Eskimos:2,0,Edmonton Eskimos:2,0,-0.78106
[CLS] Andy Gardner plays with [MASK] [MASK] [MASK] [MASK] . [SEP],U . S .,Grimsby:3 Town F . C .,0,Grimsby:3 Town F . C .,0,-1.18746
[CLS] Aaron Lockett:2 plays with [MASK] [MASK] [MASK] . [SEP],B . B,BC Lions,0,BC Lions,0,-0.98897
[CLS] Alan Leandro plays with [MASK] [MASK] . [SEP],Alan Leandro,Bangkok United F . C .,0,Bangkok United F . C .,0,-0.11661
[CLS] Iqbal:3 Abdulla:2 plays with [MASK] [MASK] [MASK] . [SEP],the national team,Kolkata Knight Riders,0,Kolkata Knight Riders,0,-0.96717
[CLS] Irakli:2 Modebadze:3 plays with [MASK] [MASK] [MASK] . [SEP],K . K,FC Metalurgi:3 Rustavi:3,0,FC Metalurgi:3 Rustavi:3,0,-0.57713
[CLS] Scott Prince plays with [MASK] [MASK] [MASK] . [SEP],S . S,Gold Coast Titans,0,Gold Coast Titans,0,-0.82503
[CLS] Bob Woollard:3 plays with [MASK] [MASK] [MASK] [MASK] . [SEP],Bob Woollard:3,Miami Floridians:3,0,Miami Floridians:3,0,-0.78462
[CLS] Eliseo:2 Mouriño:3 plays with [MASK] [MASK] [MASK] . [SEP],Mouriño:3,Boca Juniors,0,Boca Juniors,0,-0.03269
[CLS] Norman Kelly plays with [MASK] [MASK] [MASK] . [SEP],D . D,Linfield:2 F . C .,0,Linfield:2 F . C .,0,-0.73566
[CLS] Salem Ibrahim Al Rewani:2 plays with [MASK] [MASK] [MASK] . [SEP],the national team,Almadina:2 S . C .,0,Almadina:2 S . C .,0,-0.79544
[CLS] George Lynch plays with [MASK] [MASK] [MASK] [MASK] . [SEP],D . D .,Charlotte Hornets:2,0,Charlotte Hornets:2,0,-1.17791
[CLS] Espen:2 Hægeland:3 plays with [MASK] [MASK] [MASK] . [SEP],K . K,FK Mandalskameratene:5,0,FK Mandalskameratene:5,0,-0.74694
[CLS] Malcolm Graham plays with [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . .,Bristol City F . C .,0,Bristol City F . C .,0,-1.12327
[CLS] Harry Wolter:2 plays with [MASK] [MASK] [MASK] [MASK] . [SEP],the U . S,Boston Red Sox,0,Boston Red Sox,0,-0.70528
[CLS] Daniel Lafferty:3 plays with [MASK] [MASK] [MASK] . [SEP],Sox Sox Sox,Northern Ireland national football team,0,Northern Ireland national football team,0,-0.60902
[CLS] Eduardo Echeverría:4 plays with [MASK] [MASK] [MASK] . [SEP],the national team,Club Olimpia,0,Club Olimpia,0,-0.83297
[CLS] Ma Mingyu:2 plays with [MASK] [MASK] . [SEP],Mingyu:2,A . C . Perugia Calcio,0,A . C . Perugia Calcio,0,-0.10632
[CLS] Aaron Kampman:3 plays with [MASK] [MASK] [MASK] . [SEP],K . K,Green Bay Packers,0,Green Bay Packers,0,-0.55770
[CLS] Jan B . Poulsen:2 plays with [MASK] [MASK] . [SEP],Jan B,Boldklubben:3 Frem:2,0,Boldklubben:3 Frem:2,0,-0.11775
[CLS] Sid Rawlings:2 plays with [MASK] [MASK] [MASK] . [SEP],Sid Rawlings:2,Huddersfield:3 Town A . F . C .,0,Huddersfield:3 Town A . F . C .,0,-0.59639
[CLS] Nathan Kanya:2 plays with [MASK] [MASK] . [SEP],Kanya:2,Hamilton Tiger - Cats,0,Hamilton Tiger - Cats,0,-0.06304
[CLS] Ted Killean:2 plays with [MASK] [MASK] [MASK] . [SEP],Ted Killean:2,Blackburn Rovers F . C .,0,Blackburn Rovers F . C .,0,-0.94316
[CLS] Ivan Kurdanin:3 plays with [MASK] [MASK] [MASK] [MASK] . [SEP],. Kurdanin:3,FC Gubkin:3,0,FC Gubkin:3,0,-0.99209
[CLS] Brent Barry plays with [MASK] [MASK] [MASK] . [SEP],F . F,San Antonio Spurs,0,San Antonio Spurs,0,-0.16821
[CLS] Owen Kasule:3 plays with [MASK] [MASK] [MASK] . [SEP],Nigeria national team,Uganda Revenue Authority SC,0,Uganda Revenue Authority SC,0,-0.90334
[CLS] Alan King plays with [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . .,Runcorn:2 F . C . Halton:2,0,Runcorn:2 F . C . Halton:2,0,-1.19832
[CLS] Nevin:2 McCaskill:5 plays with [MASK] [MASK] [MASK] . [SEP],the baseball team,Philadelphia Eagles,0,Philadelphia Eagles,0,-1.21362
[CLS] José Anilton:2 Júnior plays with [MASK] [MASK] [MASK] . [SEP],the national team,Clube Desportivo:2 das Aves,0,Clube Desportivo:2 das Aves,0,-0.98003
[CLS] Johnny Watts plays with [MASK] [MASK] [MASK] [MASK] . [SEP],A . D .,Bromsgrove:4 Rovers F . C .,0,Bromsgrove:4 Rovers F . C .,0,-0.75091
[CLS] Matthew Lowton:2 plays with [MASK] [MASK] . [SEP],Lowton:2,Aston Villa F . C .,0,Aston Villa F . C .,0,-0.08342
[CLS] Daniel Moreira plays with [MASK] [MASK] [MASK] [MASK] . [SEP],: . . .,Toulouse FC,0,Toulouse FC,0,-0.98300
[CLS] Jay Humphries:3 plays with [MASK] [MASK] [MASK] [MASK] . [SEP],Jay Humphries:3,Milwaukee Bucks,0,Milwaukee Bucks,0,-0.70829
[CLS] Gabriel Popescu:2 plays with [MASK] [MASK] [MASK] . [SEP],S . S,FCU:2 Craiova:3 1948,0,FCU:2 Craiova:3 1948,0,-0.90341
[CLS] Ousmane:3 Dabo:2 plays with [MASK] [MASK] [MASK] . [SEP],the national team,S . S . Lazio,0,S . S . Lazio,0,-0.80859
[CLS] Geoff Kellaway:3 plays with [MASK] [MASK] [MASK] [MASK] . [SEP],the U . S,Aberystwyth:3 Town F . C .,0,Aberystwyth:3 Town F . C .,0,-0.58565
[CLS] Adrian Capes:2 plays with [MASK] [MASK] [MASK] . [SEP],F . F,Burton Wanderers F . C .,0,Burton Wanderers F . C .,0,-0.51845
[CLS] John Akinde:2 plays with [MASK] [MASK] [MASK] . [SEP],John Akinde:2,Barnet:2 F . C .,0,Barnet:2 F . C .,0,-1.12746
[CLS] Mike Maddux:3 plays with [MASK] [MASK] [MASK] . [SEP],Sox Sox Sox,Houston Astros:2,0,Houston Astros:2,0,-0.75289
[CLS] Gordon Boyd plays with [MASK] [MASK] . [SEP],his father,Scunthorpe:4 United F . C .,0,Scunthorpe:4 United F . C .,0,-0.98835
[CLS] Dixie Walker plays with [MASK] [MASK] [MASK] . [SEP],the Texas Rangers,Detroit Tigers,0,Detroit Tigers,0,-0.93278
[CLS] Dimitris:2 Salpingidis:4 plays with [MASK] [MASK] [MASK] . [SEP],the national team,P . A . O . K . Thessaloniki F . C .,0,P . A . O . K . Thessaloniki F . C .,0,-0.67842
[CLS] Travis Dorsch:2 plays with [MASK] [MASK] [MASK] [MASK] . [SEP],the D . C,Cincinnati Bengals:2,0,Cincinnati Bengals:2,0,-1.11476
[CLS] Courtney Smith plays with [MASK] [MASK] [MASK] [MASK] . [SEP],the U . S,Winnipeg Blue Bombers:2,0,Winnipeg Blue Bombers:2,0,-0.60726
[CLS] Yevgeni:3 Odintsov:3 plays with [MASK] [MASK] [MASK] [MASK] . [SEP],the O . S,FC Tekstilshchik:5 Kamyshin:3,0,FC Tekstilshchik:5 Kamyshin:3,0,-0.99056
[CLS] Adnan:2 Oçelli:3 plays with [MASK] [MASK] . [SEP],the club,1 . FC Union Berlin,0,1 . FC Union Berlin,0,-0.57164
[CLS] Darren Davis plays with [MASK] [MASK] [MASK] . [SEP],F . F,Scarborough:3 F . C .,0,Scarborough:3 F . C .,0,-0.17041
[CLS] Joonas:2 Ikäläinen:3 plays with [MASK] [MASK] [MASK] . [SEP],K . K,Vaasan:2 Palloseura:3,0,Vaasan:2 Palloseura:3,0,-0.55595
[CLS] Sydney Howard Smith plays with [MASK] [MASK] [MASK] [MASK] . [SEP],the U . S,Great Britain Davis Cup team,0,Great Britain Davis Cup team,0,-0.59613
[CLS] Oleksandr:3 Agarin:2 plays with [MASK] [MASK] [MASK] . [SEP],the national team,Kyrgyzstan:5 national football team,0,Kyrgyzstan:5 national football team,0,-1.01469
[CLS] Karl - Johan Johnsson:2 plays with [MASK] [MASK] [MASK] [MASK] . [SEP],the U . S,Randers:2 FC,0,Randers:2 FC,0,-0.59993
[CLS] Mia Brogaard:2 plays with [MASK] [MASK] [MASK] . [SEP],Mia Brogaard:2,Denmark women ' s national football team,0,Denmark women ' s national football team,0,-0.05988
[CLS] Henry Blanco plays with [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . .,Chicago Cubs,0,Chicago Cubs,0,-0.98899
[CLS] Shawn Cronin:3 plays with [MASK] [MASK] [MASK] . [SEP],Sox Sox Sox,Washington Capitals:2,0,Washington Capitals:2,0,-1.00345
[CLS] Nick Deacy:2 plays with [MASK] [MASK] [MASK] . [SEP],Nick Deacy:2,PSV Eindhoven,0,PSV Eindhoven,0,-1.07452
[CLS] Joe Robson plays with [MASK] [MASK] . [SEP],Joe Robson,Bradford ( Park Avenue ) A . F . C .,0,Bradford ( Park Avenue ) A . F . C .,0,-0.13176
[CLS] Samir:2 Kadhim:2 Hassan plays with [MASK] [MASK] [MASK] . [SEP],the national team,Iraq national football team,0,Iraq national football team,0,-0.82343
[CLS] Les Barton plays with [MASK] [MASK] . [SEP],Les Barton,Bolton Wanderers F . C .,0,Bolton Wanderers F . C .,0,-0.03240
[CLS] Bill Yates plays with [MASK] [MASK] [MASK] . [SEP],Sox Sox Sox,Watford:2 F . C .,0,Watford:2 F . C .,0,-0.88504
[CLS] Chris Chapman plays with [MASK] [MASK] [MASK] [MASK] . [SEP],the Patriots England Patriots,Leeds Rhinos:2,0,Leeds Rhinos:2,0,-1.06603
[CLS] Cuttino:2 Mobley:3 plays with [MASK] [MASK] [MASK] . [SEP],Mobley:3,Orlando Magic,0,Orlando Magic,0,-0.02154
[CLS] Anton Fink plays with [MASK] [MASK] . [SEP],Anton Fink,Chemnitzer:2 FC,0,Chemnitzer:2 FC,0,-0.13353
[CLS] Chris Tancill:3 plays with [MASK] [MASK] [MASK] . [SEP],Tancill:3,Hartford Whalers:3,0,Hartford Whalers:3,0,-0.01685
[CLS] Craig Beattie:2 plays with [MASK] [MASK] [MASK] . [SEP],Craig Beattie:2,Scotland national football team,0,Scotland national football team,0,-0.03451
[CLS] Tumelo:3 Nhlapo:3 plays with [MASK] [MASK] [MASK] . [SEP],a football club,Bloemfontein:4 Celtic F . C .,0,Bloemfontein:4 Celtic F . C .,0,-0.83417
[CLS] Stern John plays with [MASK] [MASK] [MASK] . [SEP],St . John,Columbus Crew SC,0,Columbus Crew SC,0,-0.87143
[CLS] William Clay plays with [MASK] [MASK] . [SEP],William Clay,Sheffield United F . C .,0,Sheffield United F . C .,0,-0.13911
[CLS] Alberto Terry plays with [MASK] [MASK] . [SEP],Alberto Terry,Club Universitario de Deportes,0,Club Universitario de Deportes,0,-0.14154
[CLS] Andre Drummond plays with [MASK] [MASK] [MASK] . [SEP],the Texas Rangers,Detroit Pistons:3,0,Detroit Pistons:3,0,-1.16651
[CLS] Isaiah:2 Osbourne plays with [MASK] [MASK] [MASK] . [SEP],the bat bat,Nottingham Forest F . C .,0,Nottingham Forest F . C .,0,-0.67230
[CLS] Butch Keeling:2 plays with [MASK] [MASK] . [SEP],his father,New York Rangers,0,New York Rangers,0,-1.12956
[CLS] Ricardo plays with [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . .,Manchester United F . C .,0,Manchester United F . C .,0,-0.94452
[CLS] Juan Pablo Rodríguez Conde plays with [MASK] [MASK] [MASK] . [SEP],the national team,Al - Ittihad:3 Club,0,Al - Ittihad:3 Club,0,-0.88175
[CLS] Danilo Sekulić:3 plays with [MASK] [MASK] [MASK] . [SEP],S . S,F . K . Vojvodina:4,0,F . K . Vojvodina:4,0,-0.66620
[CLS] Malcolm Christie plays with [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. Malcolm Christie plays with,Middlesbrough F . C .,0,Middlesbrough F . C .,0,-0.93408
[CLS] Theoren:2 Fleury:3 plays with [MASK] [MASK] [MASK] . [SEP],Fleury:3,Belfast Giants,0,Belfast Giants,0,-0.04881
[CLS] Ryan Anstey:3 plays with [MASK] [MASK] [MASK] . [SEP],Sox Sox Sox,Toronto Lynx,0,Toronto Lynx,0,-0.91043
[CLS] Oumare:2 Tounkara:3 plays with [MASK] [MASK] . [SEP],the club,CS Sedan Ardennes,0,CS Sedan Ardennes,0,-0.37977
[CLS] Jack Parry plays with [MASK] [MASK] [MASK] [MASK] . [SEP],the Brass of Brass,Boston United F . C .,0,Boston United F . C .,0,-0.83798
[CLS] Alex Gonzalez plays with [MASK] [MASK] [MASK] . [SEP],Sox Sox Sox,Philadelphia Phillies:2,0,Philadelphia Phillies:2,0,-0.86222
[CLS] Igor Korneev:3 plays with [MASK] [MASK] [MASK] . [SEP],the national team,SC Heerenveen:3,0,SC Heerenveen:3,0,-1.10215
[CLS] Albert Kaçi:2 plays with [MASK] [MASK] . [SEP],Kaçi:2,KS Elbasani:3,0,KS Elbasani:3,0,-0.27822
[CLS] Emil Lyng:2 plays with [MASK] [MASK] [MASK] . [SEP],K . K,Esbjerg:2 fB:2,0,Esbjerg:2 fB:2,0,-0.72034
[CLS] Brian de la Puente plays with [MASK] [MASK] [MASK] [MASK] . [SEP],Brian de la Puente,New Orleans Saints,0,New Orleans Saints,0,-0.99415
[CLS] Chris Gratton:3 plays with [MASK] [MASK] [MASK] [MASK] . [SEP],the U . S,Philadelphia Flyers,0,Philadelphia Flyers,0,-0.57208
[CLS] Joe Walton plays with [MASK] [MASK] . [SEP],Joe Walton,Washington Redskins:2,0,Washington Redskins:2,0,-0.13487
[CLS] Tom Metcalf:3 plays with [MASK] [MASK] [MASK] [MASK] . [SEP],Tom Metcalf:3,Southampton F . C .,0,Southampton F . C .,0,-0.11768
[CLS] Rolando:2 Cantu:2 plays with [MASK] [MASK] . [SEP],Cantu:2,Arizona Cardinals,0,Arizona Cardinals,0,-0.04903
[CLS] Todd Zeile:2 plays with [MASK] [MASK] [MASK] . [SEP],N . N,Montreal Expos:2,0,Montreal Expos:2,0,-0.84434
[CLS] James Grieve:3 plays with [MASK] [MASK] [MASK] [MASK] . [SEP],Jim Grieve:3,Annfield:2 Plain F . C .,0,Annfield:2 Plain F . C .,0,-1.10532
[CLS] John Schiechl:4 plays with [MASK] [MASK] [MASK] [MASK] . [SEP],Schiechl:4,Chicago Bears,0,Chicago Bears,0,-0.89392
[CLS] Dave Shipperley:3 plays with [MASK] [MASK] [MASK] . [SEP],Chip Chip Chip,Charlton Athletic F . C .,0,Charlton Athletic F . C .,0,-0.66954
[CLS] Fred Forman:2 plays with [MASK] [MASK] [MASK] . [SEP],Fred Forman:2,Derby County F . C .,0,Derby County F . C .,0,-0.84316
[CLS] Jesús Cabrero:3 plays with [MASK] [MASK] [MASK] . [SEP],the national team,RCD:2 Mallorca,0,RCD:2 Mallorca,0,-1.03161
[CLS] Heather Scheuber:4 plays with [MASK] [MASK] [MASK] [MASK] . [SEP],Scheuber:4,Birmingham City L . F . C .,0,Birmingham City L . F . C .,0,-1.16953
[CLS] Ryan Brown plays with [MASK] [MASK] [MASK] . [SEP],Sox Sox Sox,Stafford Rangers F . C .,0,Stafford Rangers F . C .,0,-0.78202
[CLS] Mike Wallace plays with [MASK] [MASK] [MASK] . [SEP],Sox Sox Sox,Ole Miss Rebels:2 football,0,Ole Miss Rebels:2 football,0,-0.70683
[CLS] Toninho:2 Cecílio:3 plays with [MASK] [MASK] [MASK] . [SEP],the national side,Brazil national football team,0,Brazil national football team,0,-1.14429
[CLS] Jiří Pešek:2 plays with [MASK] [MASK] . [SEP],Pešek:2,SK Slavia Prague,0,SK Slavia Prague,0,-0.02641
[CLS] Mohamad:3 Mido:2 plays with [MASK] [MASK] [MASK] . [SEP],K . K,Al - Ittihad:3 SC Aleppo,0,Al - Ittihad:3 SC Aleppo,0,-0.62319
[CLS] Craig Westcarr:3 plays with [MASK] [MASK] [MASK] . [SEP],F . F,Cambridge United F . C .,0,Cambridge United F . C .,0,-0.31682
[CLS] Bill Chipcase:2 plays with [MASK] [MASK] [MASK] . [SEP],Bill Chipcase:2,Montreal Wanderers,0,Montreal Wanderers,0,-0.03233
[CLS] Wei Qun:2 plays with [MASK] [MASK] [MASK] . [SEP],Wei Qun:2,Sichuan Guancheng:4 F . C .,0,Sichuan Guancheng:4 F . C .,0,-0.27999
[CLS] Mark Draper:2 plays with [MASK] [MASK] [MASK] [MASK] . [SEP],the U . S,Rayo:2 Vallecano:2,0,Rayo:2 Vallecano:2,0,-0.49919
[CLS] Oscar Hold plays with [MASK] [MASK] . [SEP],Oscar Hold,Norwich City F . C .,0,Norwich City F . C .,0,-0.13700
[CLS] Gareth Risbridger:4 plays with [MASK] [MASK] [MASK] . [SEP],F . F,Staines:3 Town F . C .,0,Staines:3 Town F . C .,0,-0.25981
[CLS] Jim Higgins plays with [MASK] [MASK] [MASK] . [SEP],Sox Sox Sox,Home Farm F . C .,0,Home Farm F . C .,0,-0.72092
[CLS] George Merritt:2 plays with [MASK] [MASK] [MASK] [MASK] . [SEP],the Brass of Brass,Pittsburgh Pirates,0,Pittsburgh Pirates,0,-1.13052
[CLS] Scott Dureau:2 plays with [MASK] [MASK] [MASK] . [SEP],Scott Dureau:2,Catalans:2 Dragons,0,Catalans:2 Dragons,0,-0.97368
[CLS] Jim Betts:2 plays with [MASK] [MASK] [MASK] . [SEP],Sox Sox Sox,Hamilton Tiger - Cats,0,Hamilton Tiger - Cats,0,-0.73240
[CLS] Daryl Kavanagh:3 plays with [MASK] [MASK] [MASK] [MASK] . [SEP],the Mets York Mets,Drogheda:3 United F . C .,0,Drogheda:3 United F . C .,0,-1.45100
[CLS] Jerry van Ewijk:2 plays with [MASK] [MASK] [MASK] . [SEP],N . N,AGOVV:3 Apeldoorn:4,0,AGOVV:3 Apeldoorn:4,0,-0.70617
[CLS] Scott Griffiths plays with [MASK] [MASK] . [SEP],Scott Griffiths,Crawley:3 Town F . C .,0,Crawley:3 Town F . C .,0,-0.51915
[CLS] Dennis Mochan:2 plays with [MASK] [MASK] . [SEP],Mochan:2,Raith:2 Rovers F . C .,0,Raith:2 Rovers F . C .,0,-0.02621
[CLS] Whelliton:4 plays with [MASK] [MASK] [MASK] [MASK] . [SEP],Whelliton:4,Boavista:2 F . C .,0,Boavista:2 F . C .,0,-0.66890
[CLS] Srebrenko:3 Posavec:3 plays with [MASK] [MASK] [MASK] . [SEP],S . S,Hunan:2 Billows:2 F . C .,0,Hunan:2 Billows:2 F . C .,0,-0.52993
[CLS] Denis Cheryshev:4 plays with [MASK] [MASK] [MASK] . [SEP],the football team,Sevilla FC,0,Sevilla FC,0,-0.99334
[CLS] Nadiem:2 Amiri:2 plays with [MASK] [MASK] [MASK] . [SEP],K . K,TSG:2 1899 Hoffenheim:3,0,TSG:2 1899 Hoffenheim:3,0,-0.99919
[CLS] Dorian:2 Kërçiku:4 plays with [MASK] [MASK] [MASK] . [SEP],the national team,KF:2 Tirana,0,KF:2 Tirana,0,-0.83934
[CLS] Alfonso Pérez plays with [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . .,Spain national football team,0,Spain national football team,0,-1.07567
[CLS] Gary Mills plays with [MASK] [MASK] [MASK] [MASK] . [SEP],F . C .,Grantham:2 Town F . C .,0,Grantham:2 Town F . C .,0,-0.48224
[CLS] Aleksandr Semyachkin:4 plays with [MASK] [MASK] [MASK] [MASK] . [SEP],the S . S,FC Terek:2 - 2 Grozny:3,0,FC Terek:2 - 2 Grozny:3,0,-0.78893
[CLS] Kim Sang - ho plays with [MASK] [MASK] [MASK] [MASK] . [SEP],Kim Sang - ho,Pohang:2 Steelers,0,Pohang:2 Steelers,0,-0.24959
[CLS] Néstor:2 Carballo:2 plays with [MASK] [MASK] . [SEP],Carballo:2,Club Nacional de Football,0,Club Nacional de Football,0,-0.03845
[CLS] Craig Beattie:2 plays with [MASK] [MASK] [MASK] . [SEP],Craig Beattie:2,West Bromwich:3 Albion F . C .,0,West Bromwich:3 Albion F . C .,0,-0.03451
[CLS] Kelly Shoppach:2 plays with [MASK] [MASK] [MASK] . [SEP],Kelly Shoppach:2,Tampa Bay Rays:2,0,Tampa Bay Rays:2,0,-0.04370
[CLS] Davide Moro plays with [MASK] [MASK] . [SEP],Davide Moro,Associazione Sportiva:2 Livorno Calcio,0,Associazione Sportiva:2 Livorno Calcio,0,-0.06541
[CLS] Mohamad:3 Yehya:2 Al Rashed:2 plays with [MASK] [MASK] [MASK] . [SEP],the national team,Tishreen:3 SC,0,Tishreen:3 SC,0,-0.99829
[CLS] Gianluca:2 Sansone:2 plays with [MASK] [MASK] [MASK] [MASK] . [SEP],the U . S,SSC:2 Bari,0,SSC:2 Bari,0,-0.89297
[CLS] Ta ' Shia:2 Phillips plays with [MASK] [MASK] [MASK] [MASK] . [SEP],Ta ' Shia:2,New York Liberty,0,New York Liberty,0,-0.70550
[CLS] Greg Mackey:2 plays with [MASK] [MASK] [MASK] . [SEP],Sox Sox Sox,Huddersfield:3 Giants,0,Huddersfield:3 Giants,0,-0.66916
[CLS] Henry Janzen:2 plays with [MASK] [MASK] [MASK] [MASK] . [SEP],the Netherlands national team,Winnipeg Blue Bombers:2,0,Winnipeg Blue Bombers:2,0,-1.06933
[CLS] Juan Francisco plays with [MASK] [MASK] . [SEP],Juan Francisco,Toronto Blue Jays:2,0,Toronto Blue Jays:2,0,-0.49119
[CLS] Viktor Vasilyev:3 plays with [MASK] [MASK] [MASK] . [SEP],the national team,FC Energiya:3 Volzhsky:3,0,FC Energiya:3 Volzhsky:3,0,-0.91553
[CLS] Bertie:2 Miller plays with [MASK] [MASK] [MASK] . [SEP],Bertie:2 Miller,Rangers F . C .,0,Rangers F . C .,0,-0.82095
[CLS] Billy Zitzmann:3 plays with [MASK] [MASK] [MASK] . [SEP],Zitzmann:3,Pittsburgh Pirates,0,Pittsburgh Pirates,0,-0.58416
[CLS] Larry Strickland:3 plays with [MASK] [MASK] [MASK] . [SEP],Sox Sox Sox,Chicago Bears,0,Chicago Bears,0,-0.75748
[CLS] Ronaldinho:2 plays with [MASK] [MASK] [MASK] . [SEP],S . S,Associazione Calcio Milan,0,Associazione Calcio Milan,0,-0.84676
[CLS] Giosuè:4 Stucchi:3 plays with [MASK] [MASK] [MASK] . [SEP],Italy national team,Udinese:2 Calcio,0,Udinese:2 Calcio,0,-0.86799
[CLS] James Williams plays with [MASK] [MASK] . [SEP],James Williams,San Francisco 49ers:2,0,San Francisco 49ers:2,0,-0.32375
[CLS] Thomas Adey:2 plays with [MASK] [MASK] [MASK] . [SEP],F . F,Hull City A . F . C .,0,Hull City A . F . C .,0,-0.45248
[CLS] Michel van de Korput:3 plays with [MASK] [MASK] [MASK] [MASK] . [SEP],the Netherlands national team,Netherlands national football team,0,Netherlands national football team,0,-0.81111
[CLS] James Marshall plays with [MASK] [MASK] [MASK] [MASK] . [SEP],A . B .,Arsenal F . C .,0,Arsenal F . C .,0,-0.81861
[CLS] Benaouda:3 Boudjellal:4 plays with [MASK] [MASK] . [SEP],the club,Mouloudia:3 Club Oranais:2,0,Mouloudia:3 Club Oranais:2,0,-0.48963
[CLS] Roy Powell plays with [MASK] [MASK] [MASK] . [SEP],B . B,Leeds Rhinos:2,0,Leeds Rhinos:2,0,-0.37802
[CLS] Joe Launchbury:2 plays with [MASK] [MASK] [MASK] . [SEP],Joe Launchbury:2,England national rugby union team,0,England national rugby union team,0,-0.89490
[CLS] Peter Trška:3 plays with [MASK] [MASK] [MASK] [MASK] . [SEP],Peter Trška:3,HC Slovan Bratislava,0,HC Slovan Bratislava,0,-0.80911
[CLS] Will Antwi:2 plays with [MASK] [MASK] [MASK] [MASK] . [SEP],the U . S,Staines:3 Town F . C .,0,Staines:3 Town F . C .,0,-0.77954
[CLS] Ian Roper:2 plays with [MASK] [MASK] [MASK] . [SEP],Ian Roper:2,Walsall:3 F . C .,0,Walsall:3 F . C .,0,-0.14796
[CLS] Oscar Steen plays with [MASK] [MASK] . [SEP],Oscar Steen,AIK IF,0,AIK IF,0,-0.22067
[CLS] Marshall Faulk:3 plays with [MASK] [MASK] [MASK] . [SEP],Sox Sox Sox,Indianapolis Colts,0,Indianapolis Colts,0,-0.76776
[CLS] Jonathan Ruttens:3 plays with [MASK] [MASK] [MASK] [MASK] . [SEP],the U . S,K . V . C . Westerlo:3,0,K . V . C . Westerlo:3,0,-0.46738
[CLS] Kanstantsin:3 Lepin:2 plays with [MASK] [MASK] . [SEP],Lepin:2,FC Khimik:2 Svetlogorsk:4,0,FC Khimik:2 Svetlogorsk:4,0,-0.04738
[CLS] Roel:2 Janssen plays with [MASK] [MASK] . [SEP],his father,VVV:2 - Venlo:3,0,VVV:2 - Venlo:3,0,-0.68869
[CLS] Guy Dufour:2 plays with [MASK] [MASK] [MASK] . [SEP],Guy Dufour:2,K . A . S . Eupen:2,0,K . A . S . Eupen:2,0,-0.88038
[CLS] Corey Williams plays with [MASK] [MASK] [MASK] [MASK] . [SEP],C . C .,Dacin:2 Tigers,0,Dacin:2 Tigers,0,-0.94191
[CLS] Ali Alizadeh:3 plays with [MASK] [MASK] . [SEP],Ali Ali,Esteghlal:3 F . C .,0,Esteghlal:3 F . C .,0,-0.40587
[CLS] Joris:2 Kayembe:2 plays with [MASK] [MASK] [MASK] [MASK] . [SEP],Joris:2 Kayembe:2,Rio Ave F . C .,0,Rio Ave F . C .,0,-1.01424
[CLS] Thomas Danter:2 plays with [MASK] [MASK] [MASK] . [SEP],Thomas Danter:2,Hull F . C .,0,Hull F . C .,0,-0.79417
[CLS] Yevgeni:3 Malofeyev:3 plays with [MASK] [MASK] [MASK] . [SEP],the Soviet Union,FC Strogino:3 Moscow,0,FC Strogino:3 Moscow,0,-1.03084
[CLS] Stewart Murdoch plays with [MASK] [MASK] . [SEP],Stewart Murdoch,Fleetwood Town F . C .,0,Fleetwood Town F . C .,0,-0.07712
[CLS] Mugur:2 Gușatu:4 plays with [MASK] [MASK] . [SEP],Mugur:2,SC Heerenveen:3,0,SC Heerenveen:3,0,-0.23861
[CLS] Benjamín:3 Zarandona:3 plays with [MASK] [MASK] [MASK] . [SEP],the national team,Real Betis:2 Balompié:4,0,Real Betis:2 Balompié:4,0,-0.90877
